Date,Open,High,Low,Close,Volume
2000-03-17,83.9,83.9,83.9,83.9,0
2000-03-20,84.17,84.17,84.17,84.17,0
2000-03-22,85.53,85.53,85.53,85.53,0
2000-03-24,85.53,85.53,85.53,85.53,0
2000-03-27,85.53,85.53,85.53,85.53,0
2000-03-29,84.38,84.38,84.38,84.38,0
2000-03-31,84.39,84.39,84.39,84.39,0
2000-04-03,85.46,85.46,85.46,85.46,0
2000-04-05,85.3,85.3,85.3,85.3,0
2000-04-07,85.17,85.17,85.17,85.17,0
2000-04-10,85.24,85.24,85.24,85.24,0
2000-04-12,85.04,85.04,85.04,85.04,0
2000-04-14,84.82,84.82,84.82,84.82,0
2000-04-17,84.77,84.77,84.77,84.77,0
2000-04-19,84.77,84.77,84.77,84.77,0
2000-04-21,84.77,84.77,84.77,84.77,0
2000-04-26,84.77,84.77,84.77,84.77,0
2000-04-28,84.81,84.81,84.81,84.81,0
2000-05-03,84.89,84.89,84.89,84.89,0
2000-05-05,84.86,84.86,84.86,84.86,0
2000-05-08,84.86,84.86,84.86,84.86,0
2000-05-10,84.86,84.86,84.86,84.86,0
2000-05-12,84.81,84.81,84.81,84.81,0
2000-05-15,84.81,84.81,84.81,84.81,0
2000-05-17,84.88,84.88,84.88,84.88,0
2000-05-19,84.2,84.2,84.2,84.2,0
2000-05-22,84.33,84.33,84.33,84.33,0
2000-05-24,84.29,84.29,84.29,84.29,0
2000-05-26,83.97,83.97,83.97,83.97,0
2000-05-29,83.97,83.97,83.97,83.97,0
2000-05-31,93.96,93.96,93.96,93.96,0
2000-06-02,83.96,83.96,83.96,83.96,0
2000-06-05,83.96,83.96,83.96,83.96,0
2000-06-07,84.04,84.04,84.04,84.04,0
2000-06-09,84.14,84.14,84.14,84.14,0
2000-06-16,84.14,84.14,84.14,84.14,0
2000-06-19,84.14,84.14,84.14,84.14,0
2000-06-21,84.14,84.14,84.14,84.14,0
2000-06-23,84.18,84.18,84.18,84.18,0
2000-06-26,84.07,84.07,84.07,84.07,0
2000-06-28,84.07,84.07,84.07,84.07,0
2000-06-30,84.1,84.1,84.1,84.1,0
2000-07-03,84.14,84.14,84.14,84.14,0
2000-07-07,83.28,83.28,83.28,83.28,0
2000-07-10,82.22,82.22,82.22,82.22,0
2000-07-12,82.31,82.31,82.31,82.31,0
2000-07-14,82.44,82.44,82.44,82.44,0
2000-07-17,82.38,82.38,82.38,82.38,0
2000-07-19,81.4,81.4,81.4,81.4,0
2000-07-21,80.17,80.17,80.17,80.17,0
2000-07-26,80.08,80.08,80.08,80.08,0
2000-07-31,81.6,81.6,81.6,81.6,0
2000-08-04,79.83,79.83,79.83,79.83,0
2000-08-09,79.53,79.53,79.53,79.53,0
2000-08-11,78.4,78.4,78.4,78.4,0
2000-08-14,77.4,77.4,77.4,77.4,0
2000-08-16,77.15,77.15,77.15,77.15,0
2000-08-18,78.01,78.01,78.01,78.01,0
2000-08-21,77.15,77.15,77.15,77.15,0
2000-08-28,78.73,78.73,78.73,78.73,0
2000-08-30,78.5,78.5,78.5,78.5,0
2000-09-01,78.63,78.63,78.63,78.63,0
2000-09-04,78.63,78.63,78.63,78.63,0
2000-09-06,78.63,78.63,78.63,78.63,0
2000-09-08,78.17,78.17,78.17,78.17,0
2000-09-11,78.17,78.17,78.17,78.17,0
2000-09-13,78.15,78.15,78.15,78.15,0
2000-09-15,78.55,78.55,78.55,78.55,0
2000-09-20,77.06,77.06,77.06,77.06,0
2000-09-22,77.43,77.43,77.43,77.43,0
2000-09-27,77.37,77.37,77.37,77.37,0
2000-09-29,76.45,76.45,76.45,76.45,0
2000-10-02,76.08,76.08,76.08,76.08,0
2000-10-09,75.55,75.55,75.55,75.55,0
2000-10-11,75.55,75.55,75.55,75.55,0
2000-10-13,76.05,76.05,76.05,76.05,0
2000-10-16,76.05,76.05,76.05,76.05,0
2000-10-18,76.05,76.05,76.05,76.05,0
2000-10-20,76.6,76.6,76.6,76.6,0
2000-10-27,76.54,76.54,76.54,76.54,0
2000-10-30,76.42,76.42,76.42,76.42,0
2000-11-02,76.37,76.37,76.37,76.37,0
2000-11-03,76.32,76.32,76.32,76.32,0
2000-11-06,76.34,76.34,76.34,76.34,0
2000-11-08,76.29,76.29,76.29,76.29,0
2000-11-10,76.37,76.37,76.37,76.37,0
2000-11-13,77.44,77.44,77.44,77.44,0
2000-11-16,77.44,77.44,77.44,77.44,0
2000-11-17,77.05,77.05,77.05,77.05,0
2000-11-20,77.06,77.06,77.06,77.06,0
2000-11-22,77.07,77.07,77.07,77.07,0
2000-11-24,77.08,77.08,77.08,77.08,0
2000-11-27,77.06,77.06,77.06,77.06,0
2000-11-29,77.28,77.28,77.28,77.28,0
2000-12-01,77.54,77.54,77.54,77.54,0
2000-12-04,77.54,77.54,77.54,77.54,0
2000-12-06,77.54,77.54,77.54,77.54,0
2000-12-08,77.55,77.55,77.55,77.55,0
2000-12-11,77.53,77.53,77.53,77.53,0
2000-12-13,78.28,78.28,78.28,78.28,0
2000-12-15,78.28,78.28,78.28,78.28,0
2000-12-18,78.44,78.44,78.44,78.44,0
2000-12-20,78.36,78.36,78.36,78.36,0
2000-12-22,78.29,78.29,78.29,78.29,0
2000-12-26,78.28,78.28,78.28,78.28,0
2000-12-28,78.28,78.28,78.28,78.28,0
2000-12-29,78.31,78.31,78.31,78.31,0
2001-01-02,78.41,78.41,78.41,78.41,0
2001-01-03,78.4,78.4,78.4,78.4,0
2001-01-05,77.12,77.12,77.12,77.12,0
2001-01-08,77.12,77.12,77.12,77.12,0
2001-01-10,77.09,77.09,77.09,77.09,0
2001-01-12,77.11,77.11,77.11,77.11,0
2001-01-15,77.11,77.11,77.11,77.11,0
2001-01-17,77.11,77.11,77.11,77.11,0
2001-01-19,77.11,77.11,77.11,77.11,0
2001-01-22,77.08,77.08,77.08,77.08,0
2001-01-24,77.08,77.08,77.08,77.08,0
2001-01-26,75.65,75.65,75.65,75.65,0
2001-01-29,75.6,75.6,75.6,75.6,0
2001-01-31,75.56,75.56,75.56,75.56,0
2001-02-02,75.63,75.63,75.63,75.63,0
2001-02-05,75.63,75.63,75.63,75.63,0
2001-02-07,75.64,75.64,75.64,75.64,0
2001-02-09,75.68,75.68,75.68,75.68,0
2001-02-12,75.66,75.66,75.66,75.66,0
2001-02-14,75.58,75.58,75.58,75.58,0
2001-02-16,75.57,75.57,75.57,75.57,0
2001-02-19,75.57,75.57,75.57,75.57,0
2001-02-21,76.11,76.11,76.11,76.11,0
2001-02-23,76.11,76.11,76.11,76.11,0
2001-02-26,76.09,76.09,76.09,76.09,0
2001-02-28,76.2,76.2,76.2,76.2,0
2001-03-02,76.11,76.11,76.11,76.11,0
2001-03-06,76.12,76.12,76.12,76.12,0
2001-03-07,76.11,76.11,76.11,76.11,0
2001-03-09,76.04,76.04,76.04,76.04,0
2001-03-12,76.04,76.04,76.04,76.04,0
2001-03-14,76.41,76.41,76.41,76.41,0
2001-03-16,76.41,76.41,76.41,76.41,0
2001-03-19,76.41,76.41,76.41,76.41,0
2001-03-21,76.59,76.59,76.59,76.59,0
2001-03-23,76.6,76.6,76.6,76.6,0
2001-03-26,76.56,76.56,76.56,76.56,0
2001-03-28,76.58,76.58,76.58,76.58,0
2001-03-30,76.75,76.75,76.75,76.75,0
2001-04-02,76.75,76.75,76.75,76.75,0
2001-04-04,76.98,76.98,76.98,76.98,0
2001-04-06,76.87,76.87,76.87,76.87,0
2001-04-09,76.88,76.88,76.88,76.88,0
2001-04-11,76.88,76.88,76.88,76.88,0
2001-04-13,77.03,77.03,77.03,77.03,0
2001-04-17,77.08,77.08,77.08,77.08,0
2001-04-18,77.27,77.27,77.27,77.27,0
2001-04-20,77.27,77.27,77.27,77.27,0
2001-04-23,77.34,77.34,77.34,77.34,0
2001-04-25,75.47,75.47,75.47,75.47,0
2001-04-27,75.49,75.49,75.49,75.49,0
2001-04-30,75.49,75.49,75.49,75.49,0
2001-05-02,75.48,75.48,75.48,75.48,0
2001-05-04,75.48,75.48,75.48,75.48,0
2001-05-07,75.42,75.42,75.42,75.42,0
2001-05-09,76.11,76.11,76.11,76.11,0
2001-05-11,76.49,76.49,76.49,76.49,0
2001-05-14,76.49,76.49,76.49,76.49,0
2001-05-16,76.61,76.61,76.61,76.61,0
2001-05-18,77.61,77.61,77.61,77.61,0
2001-05-21,77.52,77.52,77.52,77.52,0
2001-05-23,78.06,78.06,78.06,78.06,0
2001-05-25,79.07,79.07,79.07,79.07,0
2001-05-28,80.17,80.17,80.17,80.17,0
2001-05-30,80.98,80.98,80.98,80.98,0
2001-06-01,80.87,80.87,80.87,80.87,0
2001-06-05,80.87,80.87,80.87,80.87,0
2001-06-06,80.87,80.87,80.87,80.87,0
2001-06-08,80.72,80.72,80.72,80.72,0
2001-06-11,80.52,80.52,80.52,80.52,0
2001-06-13,79.76,79.76,79.76,79.76,0
2001-06-15,79.11,79.11,79.11,79.11,0
2001-06-18,79.05,79.05,79.05,79.05,0
2001-06-20,79.04,79.04,79.04,79.04,0
2001-06-22,78.92,78.92,78.92,78.92,0
2001-06-25,77.46,77.46,77.46,77.46,0
2001-06-27,76.86,76.86,76.86,76.86,0
2001-06-29,76.66,76.66,76.66,76.66,0
2001-07-02,76.66,76.66,76.66,76.66,0
2001-07-04,76.66,76.66,76.66,76.66,0
2001-07-06,76.64,76.64,76.64,76.64,0
2001-07-09,76.46,76.46,76.46,76.46,0
2001-07-11,76.16,76.16,76.16,76.16,0
2001-07-13,74.98,74.98,74.98,74.98,0
2001-07-16,74.98,74.98,74.98,74.98,0
2001-07-18,74.83,74.83,74.83,74.83,0
2001-07-20,74.83,74.83,74.83,74.83,0
2001-07-23,74.8,74.8,74.8,74.8,0
2001-07-25,74.52,74.52,74.52,74.52,0
2001-07-27,74.16,74.16,74.16,74.16,0
2001-07-30,74.16,74.16,74.16,74.16,0
2001-08-01,73.9,73.9,73.9,73.9,0
2001-08-03,72.38,72.38,72.38,72.38,0
2001-08-08,72.38,72.38,72.38,72.38,0
2001-08-10,72.16,72.16,72.16,72.16,0
2001-08-13,72.16,72.16,72.16,72.16,0
2001-08-16,72.18,72.18,72.18,72.18,0
2001-08-17,72.16,72.16,72.16,72.16,0
2001-08-20,72.16,72.16,72.16,72.16,0
2001-08-22,72.07,72.07,72.07,72.07,0
2001-08-24,72.09,72.09,72.09,72.09,0
2001-08-27,72.07,72.07,72.07,72.07,0
2001-08-29,71.65,71.65,71.65,71.65,0
2001-08-31,71.76,71.76,71.76,71.76,0
2001-09-03,71.76,71.76,71.76,71.76,0
2001-09-05,72.0,72.0,72.0,72.0,0
2001-09-07,72.16,72.16,72.16,72.16,0
2001-09-10,72.16,72.16,72.16,72.16,0
2001-09-12,72.17,72.17,72.17,72.17,0
2001-09-14,72.17,72.17,72.17,72.17,0
2001-09-17,72.89,72.89,72.89,72.89,0
2001-09-19,73.48,73.48,73.48,73.48,0
2001-09-21,73.26,73.26,73.26,73.26,0
2001-09-24,73.62,73.62,73.62,73.62,0
2001-09-26,73.46,73.46,73.46,73.46,0
2001-09-28,73.46,73.46,73.46,73.46,0
2001-10-01,72.95,72.95,72.95,72.95,0
2001-10-03,72.95,72.95,72.95,72.95,0
2001-10-05,72.55,72.55,72.55,72.55,0
2001-10-08,72.56,72.56,72.56,72.56,0
2001-10-10,72.55,72.55,72.55,72.55,0
2001-10-12,72.55,72.55,72.55,72.55,0
2001-10-15,72.55,72.55,72.55,72.55,0
2001-10-17,72.77,72.77,72.77,72.77,0
2001-10-19,72.67,72.67,72.67,72.67,0
2001-10-22,72.67,72.67,72.67,72.67,0
2001-10-24,72.65,72.65,72.65,72.65,0
2001-10-26,72.65,72.65,72.65,72.65,0
2001-10-29,72.63,72.63,72.63,72.63,0
2001-10-31,72.63,72.63,72.63,72.63,0
2001-11-02,72.63,72.63,72.63,72.63,0
2001-11-05,72.85,72.85,72.85,72.85,0
2001-11-07,72.52,72.52,72.52,72.52,0
2001-11-09,72.54,72.54,72.54,72.54,0
2001-11-12,72.52,72.52,72.52,72.52,0
2001-11-13,72.36,72.36,72.36,72.36,0
2001-11-14,72.37,72.37,72.37,72.37,0
2001-11-16,72.18,72.18,72.18,72.18,0
2001-11-19,72.16,72.16,72.16,72.16,0
2001-11-20,72.36,72.36,72.36,72.36,0
2001-11-21,72.36,72.36,72.36,72.36,0
2001-11-22,72.36,72.36,72.36,72.36,0
2001-11-23,72.36,72.36,72.36,72.36,0
2001-11-26,72.36,72.36,72.36,72.36,0
2001-11-27,72.36,72.36,72.36,72.36,0
2001-11-28,72.35,72.35,72.35,72.35,0
2001-11-29,72.31,72.31,72.31,72.31,0
2001-11-30,72.01,72.01,72.01,72.01,0
2001-12-03,72.01,72.01,72.01,72.01,0
2001-12-04,72.01,72.01,72.01,72.01,0
2001-12-05,72.01,72.01,72.01,72.01,0
2001-12-06,71.85,71.85,71.85,71.85,0
2001-12-07,71.85,71.85,71.85,71.85,0
2001-12-10,71.66,71.66,71.66,71.66,0
2001-12-11,71.66,71.66,71.66,71.66,0
2001-12-13,71.67,71.67,71.67,71.67,0
2001-12-14,71.45,71.45,71.45,71.45,0
2001-12-17,71.62,71.62,71.62,71.62,0
2001-12-18,72.4,72.4,72.4,72.4,0
2001-12-19,72.86,72.86,72.86,72.86,0
2001-12-20,72.92,72.92,72.92,72.92,0
2001-12-21,74.1,74.1,74.1,74.1,0
2001-12-24,74.49,74.49,74.49,74.49,0
2001-12-26,76.95,76.95,76.95,76.95,0
2001-12-27,78.34,78.34,78.34,78.34,0
2001-12-28,78.79,78.79,78.79,78.79,0
2001-12-31,80.23,80.23,80.23,80.23,0
2002-01-02,80.23,80.23,80.23,80.23,0
2002-01-03,80.04,80.04,80.04,80.04,0
2002-01-04,80.03,80.03,80.03,80.03,0
2002-01-07,80.15,80.15,80.15,80.15,0
2002-01-08,79.88,79.88,79.88,79.88,0
2002-01-09,79.86,79.86,79.86,79.86,0
2002-01-10,79.88,79.88,79.88,79.88,0
2002-01-11,79.78,79.78,79.78,79.78,0
2002-01-14,77.2,77.2,77.2,77.2,0
2002-01-15,77.2,77.2,77.2,77.2,0
2002-01-16,77.31,77.31,77.31,77.31,0
2002-01-17,77.37,77.37,77.37,77.37,0
2002-01-18,76.94,76.94,76.94,76.94,0
2002-01-21,76.78,76.78,76.78,76.78,0
2002-01-22,76.78,76.78,76.78,76.78,0
2002-01-23,76.78,76.78,76.78,76.78,0
2002-01-24,76.78,76.78,76.78,76.78,0
2002-01-25,75.74,75.74,75.74,75.74,0
2002-01-28,75.74,75.74,75.74,75.74,0
2002-01-29,75.74,75.74,75.74,75.74,0
2002-01-30,74.59,74.59,74.59,74.59,0
2002-01-31,74.59,74.59,74.59,74.59,0
2002-02-01,74.59,74.59,74.59,74.59,0
2002-02-04,74.16,74.16,74.16,74.16,0
2002-02-05,74.16,74.16,74.16,74.16,0
2002-02-06,74.16,74.16,74.16,74.16,0
2002-02-07,74.29,74.29,74.29,74.29,0
2002-02-08,74.47,74.47,74.47,74.47,0
2002-02-12,74.11,74.11,74.11,74.11,0
2002-02-13,74.32,74.32,74.32,74.32,0
2002-02-14,74.32,74.32,74.32,74.32,0
2002-02-15,74.32,74.32,74.32,74.32,0
2002-02-18,73.73,73.73,73.73,73.73,0
2002-02-19,73.41,73.41,73.41,73.41,0
2002-02-20,73.97,73.97,73.97,73.97,0
2002-02-21,73.16,73.16,73.16,73.16,0
2002-02-25,72.76,72.76,72.76,72.76,0
2002-02-26,72.04,72.04,72.04,72.04,0
2002-02-27,72.04,72.04,72.04,72.04,0
2002-02-28,71.29,71.29,71.29,71.29,0
2002-03-01,71.29,71.29,71.29,71.29,0
2002-03-04,71.29,71.29,71.29,71.29,0
2002-03-05,71.08,71.08,71.08,71.08,0
2002-03-06,71.09,71.09,71.09,71.09,0
2002-03-07,71.06,71.06,71.06,71.06,0
2002-03-08,71.06,71.06,71.06,71.06,0
2002-03-11,71.04,71.04,71.04,71.04,0
2002-03-12,70.92,70.92,70.92,70.92,0
2002-03-13,70.88,70.88,70.88,70.88,0
2002-03-14,70.11,70.11,70.11,70.11,0
2002-03-15,70.11,70.11,70.11,70.11,0
2002-03-18,70.11,70.11,70.11,70.11,0
2002-03-19,70.11,70.11,70.11,70.11,0
2002-03-20,69.72,69.72,69.72,69.72,0
2002-03-22,69.13,69.13,69.13,69.13,0
2002-03-25,69.13,69.13,69.13,69.13,0
2002-03-26,69.13,69.13,69.13,69.13,0
2002-03-27,69.13,69.13,69.13,69.13,0
2002-03-28,70.36,70.36,70.36,70.36,0
2002-03-29,70.36,70.36,70.36,70.36,0
2002-04-03,71.11,71.11,71.11,71.11,0
2002-04-05,70.76,70.76,70.76,70.76,0
2002-04-08,70.76,70.76,70.76,70.76,0
2002-04-09,70.76,70.76,70.76,70.76,0
2002-04-10,70.76,70.76,70.76,70.76,0
2002-04-11,70.76,70.76,70.76,70.76,0
2002-04-12,71.18,71.18,71.18,71.18,0
2002-04-15,71.07,71.07,71.07,71.07,0
2002-04-16,71.07,71.07,71.07,71.07,0
2002-04-17,71.07,71.07,71.07,71.07,0
2002-04-18,71.07,71.07,71.07,71.07,0
2002-04-19,71.05,71.05,71.05,71.05,0
2002-04-22,71.05,71.05,71.05,71.05,0
2002-04-23,70.4,70.4,70.4,70.4,0
2002-04-24,70.4,70.4,70.4,70.4,0
2002-04-25,70.4,70.4,70.4,70.4,0
2002-04-26,70.4,70.4,70.4,70.4,0
2002-04-29,70.21,70.21,70.21,70.21,0
2002-04-30,70.21,70.21,70.21,70.21,0
2002-05-02,70.09,70.09,70.09,70.09,0
2002-05-03,70.65,70.65,70.65,70.65,0
2002-05-06,70.65,70.65,70.65,70.65,0
2002-05-07,70.65,70.65,70.65,70.65,0
2002-05-08,70.65,70.65,70.65,70.65,0
2002-05-10,70.86,70.86,70.86,70.86,0
2002-05-13,70.65,70.65,70.65,70.65,0
2002-05-14,72.29,72.29,72.29,72.29,0
2002-05-15,72.29,72.29,72.29,72.29,0
2002-05-16,72.29,72.29,72.29,72.29,0
2002-05-17,71.96,71.96,71.96,71.96,0
2002-05-21,71.96,71.96,71.96,71.96,0
2002-05-22,72.13,72.13,72.13,72.13,0
2002-05-23,71.73,71.73,71.73,71.73,0
2002-05-27,71.96,71.96,71.96,71.96,0
2002-05-28,71.96,71.96,71.96,71.96,0
2002-05-29,72.17,72.17,72.17,72.17,0
2002-05-30,72.51,72.51,72.51,72.51,0
2002-05-31,71.86,71.86,71.86,71.86,0
2002-06-03,71.69,71.69,71.69,71.69,0
2002-06-04,71.69,71.69,71.69,71.69,0
2002-06-05,71.9,71.9,71.9,71.9,0
2002-06-06,71.71,71.71,71.71,71.71,0
2002-06-07,71.35,71.35,71.35,71.35,0
2002-06-10,70.54,70.54,70.54,70.54,0
2002-06-11,70.47,70.47,70.47,70.47,0
2002-06-12,70.36,70.36,70.36,70.36,0
2002-06-14,70.41,70.41,70.41,70.41,0
2002-06-17,70.3,70.3,70.3,70.3,0
2002-06-18,70.3,70.3,70.3,70.3,0
2002-06-19,70.3,70.3,70.3,70.3,0
2002-06-20,69.89,69.89,69.89,69.89,0
2002-06-21,69.89,69.89,69.89,69.89,0
2002-06-24,70.07,70.07,70.07,70.07,0
2002-06-25,70.07,70.07,70.07,70.07,0
2002-06-26,70.07,70.07,70.07,70.07,0
2002-06-27,70.26,70.26,70.26,70.26,0
2002-06-28,70.26,70.26,70.26,70.26,0
2002-07-01,70.11,70.11,70.11,70.11,0
2002-07-02,70.11,70.11,70.11,70.11,0
2002-07-03,70.17,70.17,70.17,70.17,0
2002-07-04,69.78,69.78,69.78,69.78,0
2002-07-05,69.78,69.78,69.78,69.78,0
2002-07-08,69.78,69.78,69.78,69.78,0
2002-07-09,68.58,68.58,68.58,68.58,0
2002-07-10,68.54,68.54,68.54,68.54,0
2002-07-11,68.56,68.56,68.56,68.56,0
2002-07-12,68.61,68.61,68.61,68.61,0
2002-07-15,68.6,68.6,68.6,68.6,0
2002-07-16,68.72,68.72,68.72,68.72,0
2002-07-17,68.72,68.72,68.72,68.72,0
2002-07-18,68.66,68.66,68.66,68.66,0
2002-07-19,68.66,68.66,68.66,68.66,0
2002-07-22,68.66,68.66,68.66,68.66,0
2002-07-23,68.88,68.88,68.88,68.88,0
2002-07-24,68.87,68.87,68.87,68.87,0
2002-07-25,69.26,69.26,69.26,69.26,0
2002-07-26,69.4,69.4,69.4,69.4,0
2002-07-29,69.4,69.4,69.4,69.4,0
2002-07-30,69.36,69.36,69.36,69.36,0
2002-07-31,69.36,69.36,69.36,69.36,0
2002-08-01,68.8,68.8,68.8,68.8,0
2002-08-02,68.8,68.8,68.8,68.8,0
2002-08-05,68.6,68.6,68.6,68.6,0
2002-08-06,68.54,68.54,68.54,68.54,0
2002-08-08,68.63,68.63,68.63,68.63,0
2002-08-09,68.63,68.63,68.63,68.63,0
2002-08-12,68.63,68.63,68.63,68.63,0
2002-08-13,68.7,68.7,68.7,68.7,0
2002-08-14,68.55,68.55,68.55,68.55,0
2002-08-16,68.55,68.55,68.55,68.55,0
2002-08-19,68.55,68.55,68.55,68.55,0
2002-08-20,68.28,68.28,68.28,68.28,0
2002-08-22,68.2,68.2,68.2,68.2,0
2002-08-23,68.14,68.14,68.14,68.14,0
2002-08-26,68.15,68.15,68.15,68.15,0
2002-08-28,68.15,68.15,68.15,68.15,0
2002-08-29,68.16,68.16,68.16,68.16,0
2002-08-30,68.11,68.11,68.11,68.11,0
2002-09-02,68.13,68.13,68.13,68.13,0
2002-09-03,68.1,68.1,68.1,68.1,0
2002-09-04,68.08,68.08,68.08,68.08,0
2002-09-05,68.08,68.08,68.08,68.08,0
2002-09-06,68.07,68.07,68.07,68.07,0
2002-09-09,68.07,68.07,68.07,68.07,0
2002-09-10,68.07,68.07,68.07,68.07,0
2002-09-11,68.08,68.08,68.08,68.08,0
2002-09-12,68.2,68.2,68.2,68.2,0
2002-09-13,68.32,68.32,68.32,68.32,0
2002-09-16,68.32,68.32,68.32,68.32,0
2002-09-17,68.32,68.32,68.32,68.32,0
2002-09-18,68.34,68.34,68.34,68.34,0
