Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
ETIT,ETIT.tg,68.0,"-6,85%",1181108.0,80315344.0,6800.0,6800.0,6800.0,7300.0,1.58,83.64,0.0001,1 229 719 M,3300.0,3000.0,1.1935,3300.0,2900.0,1.2667,3400.0,2200.0,1.9565000000000001,3400.0,1500.0,2.7777999999999996,3400.0,1400.0,3.0,3400.0,1300.0,4.2307999999999995
