Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
UNXC,UNXC.ci,1820.0,"+2,25%",34715.0,63181300.0,1910.0,1910.0,1820.0,1780.0,0.26,56.29,0.0017000000000000001,37765000000.0,1975.0,1885.0,-0.037200000000000004,1975.0,1760.0,-0.0163,2400.0,1380.0,0.2929,2400.0,52500.0,2.3211,2400.0,37000.0,1.6043,2400.0,37000.0,0.3407
