Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
SDCC,SDCC.ci,11300.0,"+0,36%",452.0,5107600.0,11265.0,11300.0,11265.0,11260.0,0.72,36.55,0.0001,101700000000.0,12275.0,11100.0,0.018000000000000002,12275.0,9395.0,0.1888,12275.0,5755.0,0.9483,12275.0,5605.0,0.7684000000000001,12275.0,4205.0,1.3517,12275.0,3500.0,1.8717
