Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
BOAS,BOAS.sn,7800.0,"+5,41%",3422.0,26691600.0,7500.0,7800.0,7500.0,7400.0,0.53,54.46,0.0001,280 800 M,7450.0,7300.0,0.0369,8050.0,7290.0,0.0171,8050.0,5185.0,0.4742,8050.0,4010.0,0.8614,8050.0,1800.0,3.2917,8050.0,1120.0,5.8973
