Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
BRVM-CD,BRVM-CD,195.5,"+0,70%",0.0,0.0,19550.0,19550.0,19550.0,19415.0,0.0,46.93,-%,- M,19440.0,18874.0,0.0371,19440.0,17963.0,0.059000000000000004,20914.0,15897.0,0.12990000000000002,24437.0,10271.0,0.8262,-,-,-%,-,-,-%
