Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
BICB,BICB.bj,6500.0,"+1,80%",1293.0,8404500.0,6400.0,6500.0,6400.0,6385.0,0.22,66.67,0.0,375439000000.0,5720.0,5505.0,0.1494,5720.0,5005.0,0.2279,5720.0,4900.0,0.2834,5720.0,4850.0,0.1791,-,-,-%,-,-,-%
