Date,Open,High,Low,Close,Volume
2004-06-30,95.64,110.14,95.44,110.14,0
2004-07-31,110.14,110.14,98.97,99.01,0
2004-08-31,99.01,99.15,98.97,99.12,0
2004-09-30,99.12,101.89,99.12,100.61,0
2004-10-31,100.48,109.11,100.48,109.11,0
2004-11-30,102.62,110.18,102.62,110.18,0
2004-12-31,110.18,116.46,110.18,115.66,0
2005-01-31,115.67,116.53,114.56,116.14,0
2005-02-28,116.18,119.19,116.18,119.19,0
2005-03-31,119.2,123.88,119.2,123.88,0
2005-04-30,123.88,125.23,122.38,125.23,0
2005-05-31,125.42,167.25,125.42,167.25,0
2005-06-30,167.88,167.88,166.34,166.57,0
2005-07-31,152.32,152.34,149.41,151.36,0
2005-08-31,151.36,153.78,151.24,151.27,0
2005-09-30,150.68,156.42,150.16,156.09,0
2005-10-31,155.99,172.95,155.52,172.95,0
2005-11-30,177.16,179.82,177.16,179.44,0
2005-12-31,179.43,200.62,179.43,200.62,0
2006-01-31,200.62,269.33,200.62,263.91,0
2006-02-28,263.91,272.38,263.41,267.64,0
2006-03-31,266.23,266.51,263.41,266.23,0
2006-04-30,266.23,266.23,262.0,263.54,0
2006-05-31,262.91,263.75,262.58,262.58,0
2006-06-30,262.63,263.76,258.4,261.25,0
2006-07-31,261.25,261.25,235.88,249.87,0
2006-08-31,249.87,265.23,248.22,265.23,0
2006-09-30,263.82,263.82,258.15,258.15,0
2006-10-31,258.05,269.1,257.81,260.63,0
2006-11-30,260.63,269.51,260.63,268.99,0
2006-12-31,268.78,271.53,265.88,265.88,0
2007-01-31,265.88,268.7,264.47,268.7,0
2007-02-28,268.7,293.13,268.7,293.13,0
2007-03-31,293.13,294.8,286.26,291.84,0
2007-04-30,289.02,298.04,289.02,292.39,0
2007-05-31,292.39,315.91,289.57,315.91,0
2007-06-30,335.66,356.19,335.66,356.19,0
2007-07-31,350.55,406.99,350.55,406.99,0
2007-08-31,406.98,479.23,406.76,479.23,0
2007-09-30,479.23,480.54,452.52,463.8,0
2007-10-31,463.79,507.11,459.97,498.34,0
2007-11-30,498.34,507.0,497.91,498.83,0
2007-12-31,507.28,507.31,493.2,507.04,0
2008-01-31,509.75,563.84,509.75,563.84,0
2008-02-29,563.58,577.58,536.45,563.42,0
2008-03-31,551.35,551.99,529.4,530.04,0
2008-04-30,530.15,553.05,527.64,538.93,0
2008-05-31,539.74,539.74,522.76,525.63,0
2008-06-30,525.55,526.02,525.55,525.78,0
2008-07-31,525.78,540.13,520.14,520.78,0
2008-08-31,520.78,522.35,511.45,511.45,0
2008-09-30,511.46,511.46,418.11,418.11,0
2008-10-31,418.07,418.07,372.44,372.44,0
2008-11-30,358.33,358.33,300.7,316.3,0
2008-12-31,338.29,414.83,338.29,387.9,0
2009-01-31,387.9,387.9,372.59,378.0,0
2009-02-28,378.08,378.08,363.65,363.65,0
2009-03-31,363.65,366.47,354.67,354.67,0
2009-04-30,356.09,356.09,327.7,332.28,0
2009-05-31,331.94,331.94,315.39,318.49,0
2009-06-30,318.49,329.1,316.7,319.18,0
2009-07-31,319.19,340.11,319.19,327.71,0
2009-08-31,327.71,340.06,327.04,339.91,0
2009-09-30,340.16,353.74,340.16,353.16,0
2009-10-31,350.69,365.36,350.69,351.99,0
2009-11-30,351.99,352.36,349.68,349.88,0
2009-12-31,349.89,352.48,349.46,352.09,0
2010-01-31,364.13,364.13,351.33,361.23,0
2010-02-28,361.23,388.87,361.17,388.87,0
2010-03-31,388.87,400.92,376.48,400.56,0
2010-04-30,400.48,425.66,395.92,395.92,0
2010-05-31,388.48,400.38,385.83,400.38,0
2010-06-30,400.35,400.41,385.72,387.38,0
2010-07-31,388.07,388.46,383.0,383.57,0
2010-08-31,383.76,386.98,381.75,382.13,0
2010-09-30,382.13,398.65,380.8,398.57,0
2010-10-31,397.81,410.87,393.27,410.87,0
2010-11-30,410.87,425.32,410.87,422.16,0
2010-12-31,422.16,432.42,421.93,432.42,0
2011-01-31,433.66,512.07,433.66,459.69,0
2011-02-28,429.2,450.63,424.98,450.42,0
2011-03-31,450.46,462.46,450.46,461.87,0
2011-04-30,461.87,461.87,455.8,455.8,0
2011-05-31,455.8,455.8,406.26,433.78,0
2011-06-30,433.46,433.46,392.16,413.28,0
2011-07-31,413.21,413.21,399.59,405.04,0
2011-08-31,400.08,400.21,361.98,372.12,0
2011-09-30,372.12,372.12,349.92,355.03,0
2011-10-31,355.17,362.84,352.69,360.64,0
2011-11-30,360.64,375.16,360.4,363.32,0
2011-12-31,363.08,363.08,325.81,350.12,0
2012-01-31,350.41,364.34,350.22,350.22,0
2012-02-29,350.98,371.33,350.98,369.24,0
2012-03-31,369.23,369.23,365.99,368.37,0
2012-04-30,376.36,376.36,362.3,363.52,0
2012-05-31,313.94,337.24,313.52,336.44,0
2012-06-30,333.44,337.8,331.8,337.8,0
2012-07-31,337.8,345.87,335.75,338.84,0
2012-08-31,339.68,347.1,339.68,347.1,0
2012-09-30,347.7,352.98,343.83,352.98,0
2012-10-31,331.59,365.84,331.59,365.0,0
2012-11-30,365.84,429.98,364.17,429.98,0
2012-12-31,444.84,445.51,435.92,435.92,0
2013-01-31,423.53,470.92,423.53,470.41,0
2013-02-28,470.66,498.03,470.66,483.28,0
2013-03-31,483.15,483.15,470.88,475.32,0
2013-04-30,479.61,513.79,476.36,476.36,0
2013-05-31,477.45,554.67,477.45,553.98,0
2013-06-30,555.64,563.1,550.97,551.87,0
2013-07-31,549.34,558.32,528.79,558.32,0
2013-08-31,559.15,559.15,538.16,539.54,0
2013-09-30,539.67,549.44,534.52,547.07,0
2013-10-31,547.63,560.14,542.14,560.14,0
2013-11-30,564.45,593.81,564.45,584.2,0
2013-12-31,584.4,613.21,584.4,609.72,0
2014-01-31,608.33,710.61,608.33,695.73,0
2014-02-28,694.99,697.77,636.99,668.11,0
2014-03-31,681.7,684.27,648.91,675.16,0
2014-04-30,680.42,699.0,669.03,672.03,0
2014-05-31,631.69,643.24,592.7,635.91,0
2014-06-30,642.61,651.78,636.41,651.78,0
2014-07-31,648.79,665.94,643.87,662.78,0
2014-08-31,663.12,705.65,663.12,702.08,0
2014-09-30,701.75,704.88,679.17,679.17,0
2014-10-31,680.34,690.23,651.31,652.73,0
2014-11-30,652.65,679.99,608.84,676.47,0
2014-12-31,674.24,705.25,666.29,705.25,0
2015-01-31,692.34,717.51,684.55,693.2,0
2015-02-28,687.24,748.63,687.24,741.45,0
2015-03-31,746.41,754.89,731.71,731.71,0
2015-04-30,702.08,736.99,702.08,718.8,0
2015-05-31,699.01,723.2,690.94,722.78,0
2015-06-30,720.65,750.87,718.32,742.22,0
2015-07-31,741.65,884.61,740.78,872.08,0
2015-08-31,860.03,864.92,800.65,806.39,0
2015-09-30,800.53,832.35,791.91,826.42,0
2015-10-31,827.83,848.15,798.99,834.02,0
2015-11-30,831.55,871.24,823.61,836.24,0
2015-12-31,834.74,840.67,792.64,818.0,0
2016-01-31,823.26,823.26,766.89,769.89,0
2016-02-29,767.26,838.25,767.26,811.09,0
2016-03-31,817.08,824.36,782.46,813.71,0
2016-04-30,817.97,855.74,814.38,847.94,0
2016-05-31,840.44,842.87,769.56,770.16,0
2016-06-30,774.73,789.15,755.59,757.91,0
2016-07-31,758.21,758.21,716.31,746.2,0
2016-08-31,750.15,753.41,742.91,745.17,0
2016-09-30,747.32,774.7,738.29,741.55,0
2016-10-31,736.98,744.26,695.31,726.5,0
2016-11-30,724.99,778.54,724.99,751.84,0
2016-12-31,751.92,791.49,727.04,791.49,0
2017-01-31,759.72,766.5,748.53,751.38,0
2017-02-28,751.19,790.94,751.19,789.82,0
2017-03-31,785.55,787.84,750.0,778.81,0
2017-04-30,774.71,774.71,723.19,742.28,0
2017-05-31,743.45,757.03,695.4,743.38,0
2017-06-30,731.4,750.05,703.26,735.43,0
2017-07-31,717.26,735.3,704.64,715.46,0
2017-08-31,727.31,740.23,702.68,707.17,0
2017-09-30,711.36,717.03,693.05,700.83,0
2017-10-31,693.9,696.68,679.01,681.13,0
2017-11-30,681.34,681.34,639.34,658.57,0
2017-12-31,653.71,705.51,612.93,705.51,0
2018-01-31,687.23,687.23,657.99,658.59,0
2018-02-28,668.61,668.61,639.9,640.04,0
2018-03-31,640.25,697.23,640.25,683.25,0
2018-04-30,678.77,692.96,678.3,692.96,0
2018-05-31,688.84,695.34,651.63,654.52,0
2018-06-30,656.82,669.87,653.2,654.4,0
2018-07-31,653.8,658.88,628.76,629.19,0
2018-08-31,626.99,632.51,624.82,630.43,0
2018-09-30,626.29,627.47,588.44,593.82,0
2018-10-31,592.99,592.99,550.02,558.59,0
2018-11-30,557.38,560.81,535.25,540.67,0
2018-12-31,536.6,536.6,475.38,495.34,0
2019-01-31,496.75,519.24,496.75,508.42,0
2019-02-28,505.16,598.73,503.81,598.73,0
2019-03-31,592.59,594.68,578.02,582.96,0
2019-04-30,581.51,585.2,567.03,580.19,0
2019-05-31,578.95,587.6,517.01,517.66,0
2019-06-30,515.24,515.58,497.1,502.03,0
2019-07-31,502.65,512.97,498.51,512.97,0
2019-08-31,514.36,514.36,495.8,495.8,0
2019-09-30,487.4,490.26,445.67,445.67,0
2019-10-31,445.73,445.73,432.32,443.64,0
2019-11-30,443.35,443.35,434.22,435.61,0
2019-12-31,433.45,496.08,415.82,495.38,0
2020-01-31,491.47,491.47,443.04,459.96,0
2020-02-29,459.44,459.44,430.45,444.64,0
2020-03-31,461.14,461.14,399.89,400.23,0
2020-04-30,398.85,433.23,397.88,420.33,0
2020-05-31,420.04,432.52,389.92,414.55,0
2020-06-30,425.07,427.23,393.39,397.23,0
2020-07-31,397.36,397.36,367.02,370.55,0
2020-08-31,365.75,390.6,365.75,382.53,0
2020-09-30,378.72,379.35,355.2,355.2,0
2020-10-31,354.74,358.35,328.64,358.35,0
2020-11-30,370.36,370.36,347.32,349.06,0
2020-12-31,348.09,416.12,348.09,410.47,0
2021-01-31,396.96,401.91,351.61,351.61,0
2021-02-28,357.28,399.14,354.01,399.14,0
2021-03-31,405.41,405.41,385.08,403.75,0
2021-04-30,402.0,433.55,401.89,431.59,0
2021-05-31,428.98,456.98,421.44,428.11,0
2021-06-30,426.33,432.72,418.2,425.2,0
2021-07-31,422.55,448.66,414.16,448.66,0
2021-08-31,448.12,458.58,441.7,441.7,0
2021-09-30,441.28,453.16,437.76,440.0,0
2021-10-31,444.65,454.95,440.05,453.58,0
2021-11-30,452.32,453.0,440.3,450.26,0
2021-12-31,449.67,449.67,434.41,448.85,0
2022-01-31,449.36,454.53,446.66,454.53,0
2022-02-28,452.81,528.59,452.81,528.59,0
2022-03-31,525.71,525.71,496.92,520.31,0
2022-04-30,515.88,520.73,510.06,515.62,0
2022-05-31,508.98,522.36,472.82,486.5,0
2022-06-30,482.21,485.58,467.16,467.66,0
2022-07-31,465.96,477.28,461.87,476.31,0
2022-08-31,469.03,477.8,469.03,474.43,0
2022-09-30,472.72,478.22,465.77,470.98,0
2022-10-31,464.91,471.31,458.93,462.04,0
2022-11-30,474.73,474.73,449.79,457.34,0
2022-12-31,458.2,489.2,449.99,489.2,0
2023-01-31,507.12,507.12,478.9,487.6,0
2023-02-28,493.6,504.44,491.0,504.44,0
2023-03-31,503.2,503.62,483.89,484.18,0
2023-04-30,483.5,483.5,472.33,476.42,0
2023-05-31,479.03,489.95,465.82,469.71,0
2023-06-30,469.05,484.17,463.16,472.37,0
2023-07-31,473.53,505.11,473.53,504.91,0
2023-08-31,500.82,508.05,491.52,506.48,0
2023-09-30,516.33,522.9,502.11,504.25,0
2023-10-31,500.39,510.7,499.48,507.2,0
2023-11-30,498.78,534.19,498.78,533.05,0
2023-12-31,518.88,537.79,507.2,531.47,0
2024-01-31,524.86,532.03,510.83,510.83,0
2024-02-29,511.29,529.7,509.79,529.7,0
2024-03-31,530.33,530.33,523.25,528.76,0
2024-04-30,528.64,549.03,527.96,549.03,0
2024-05-31,552.94,576.26,552.94,567.76,0
2024-06-30,567.59,584.92,559.09,578.59,0
2024-07-31,577.24,624.05,577.24,614.29,0
2024-08-31,612.5,690.05,612.5,683.83,0
2024-09-30,692.02,728.35,692.02,716.6,0
2024-10-31,711.34,727.41,698.56,725.21,0
2024-11-30,728.8,757.72,722.06,756.65,0
2024-12-31,755.01,764.06,749.94,749.94,0
2025-01-31,763.98,788.87,751.06,782.29,0
2025-02-28,780.46,811.78,780.46,794.57,0
2025-03-31,793.39,793.39,695.87,722.85,0
2025-04-30,733.94,748.37,695.4,723.84,0
2025-05-31,736.7,762.66,734.97,746.04,0
2025-06-30,746.52,754.68,737.72,749.68,0
2025-07-31,733.9,736.77,706.35,706.35,0
2025-08-31,710.28,726.11,701.48,725.83,0
2025-09-30,723.55,735.96,720.54,727.42,0
2025-10-31,732.25,749.88,724.61,734.12,0
2025-11-30,732.19,743.92,718.58,730.96,0
2025-12-31,758.06,758.06,703.56,727.76,0
