Date,Open,High,Low,Close,Volume
2000-01-28,89.27,89.27,89.27,89.27,0
2000-01-31,89.03,89.03,89.03,89.03,0
2000-02-02,89.02,89.02,89.02,89.02,0
2000-02-04,89.03,89.03,89.03,89.03,0
2000-02-07,88.95,88.95,88.95,88.95,0
2000-02-09,88.94,88.94,88.94,88.94,0
2000-02-11,88.94,88.94,88.94,88.94,0
2000-02-14,88.94,88.94,88.94,88.94,0
2000-02-16,88.83,88.83,88.83,88.83,0
2000-02-18,88.64,88.64,88.64,88.64,0
2000-02-21,88.64,88.64,88.64,88.64,0
2000-02-23,88.67,88.67,88.67,88.67,0
2000-02-25,88.64,88.64,88.64,88.64,0
2000-02-28,88.48,88.48,88.48,88.48,0
2000-03-01,88.47,88.47,88.47,88.47,0
2000-03-03,88.74,88.74,88.74,88.74,0
2000-03-06,88.45,88.45,88.45,88.45,0
2000-03-08,88.45,88.45,88.45,88.45,0
2000-03-10,88.45,88.45,88.45,88.45,0
2000-03-13,88.45,88.45,88.45,88.45,0
2000-03-15,88.45,88.45,88.45,88.45,0
2000-03-17,88.45,88.45,88.45,88.45,0
2000-03-20,88.45,88.45,88.45,88.45,0
2000-03-22,88.22,88.22,88.22,88.22,0
2000-03-24,87.51,87.51,87.51,87.51,0
2000-03-27,87.51,87.51,87.51,87.51,0
2000-03-29,87.27,87.27,87.27,87.27,0
2000-03-31,87.03,87.03,87.03,87.03,0
2000-04-03,86.88,86.88,86.88,86.88,0
2000-04-05,86.92,86.92,86.92,86.92,0
2000-04-07,86.92,86.92,86.92,86.92,0
2000-04-10,86.92,86.92,86.92,86.92,0
2000-04-12,86.92,86.92,86.92,86.92,0
2000-04-14,87.09,87.09,87.09,87.09,0
2000-04-17,86.47,86.47,86.47,86.47,0
2000-04-19,86.47,86.47,86.47,86.47,0
2000-04-21,86.48,86.48,86.48,86.48,0
2000-04-26,86.39,86.39,86.39,86.39,0
2000-04-28,86.31,86.31,86.31,86.31,0
2000-05-03,86.23,86.23,86.23,86.23,0
2000-05-05,86.7,86.7,86.7,86.7,0
2000-05-08,87.34,87.34,87.34,87.34,0
2000-05-10,87.97,87.97,87.97,87.97,0
2000-05-12,87.97,87.97,87.97,87.97,0
2000-05-15,87.97,87.97,87.97,87.97,0
2000-05-17,87.97,87.97,87.97,87.97,0
2000-05-19,88.05,88.05,88.05,88.05,0
2000-05-22,88.05,88.05,88.05,88.05,0
2000-05-24,87.89,87.89,87.89,87.89,0
2000-05-26,86.47,86.47,86.47,86.47,0
2000-05-29,86.46,86.46,86.46,86.46,0
2000-05-31,86.44,86.44,86.44,86.44,0
2000-06-02,87.89,87.89,87.89,87.89,0
2000-06-05,87.89,87.89,87.89,87.89,0
2000-06-07,86.47,86.47,86.47,86.47,0
2000-06-09,87.89,87.89,87.89,87.89,0
2000-06-16,87.74,87.74,87.74,87.74,0
2000-06-19,87.66,87.66,87.66,87.66,0
2000-06-21,87.66,87.66,87.66,87.66,0
2000-06-23,87.66,87.66,87.66,87.66,0
2000-06-26,86.35,86.35,86.35,86.35,0
2000-06-28,86.35,86.35,86.35,86.35,0
2000-06-30,86.35,86.35,86.35,86.35,0
2000-07-03,85.64,85.64,85.64,85.64,0
2000-07-07,85.64,85.64,85.64,85.64,0
2000-07-10,86.19,86.19,86.19,86.19,0
2000-07-12,86.47,86.47,86.47,86.47,0
2000-07-14,86.47,86.47,86.47,86.47,0
2000-07-17,86.57,86.57,86.57,86.57,0
2000-07-19,86.78,86.78,86.78,86.78,0
2000-07-21,85.34,85.34,85.34,85.34,0
2000-07-26,83.81,83.81,83.81,83.81,0
2000-07-31,83.81,83.81,83.81,83.81,0
2000-08-04,80.93,80.93,80.93,80.93,0
2000-08-09,77.66,77.66,77.66,77.66,0
2000-08-11,77.43,77.43,77.43,77.43,0
2000-08-14,77.43,77.43,77.43,77.43,0
2000-08-16,74.52,74.52,74.52,74.52,0
2000-08-18,74.52,74.52,74.52,74.52,0
2000-08-21,74.28,74.28,74.28,74.28,0
2000-08-28,74.98,74.98,74.98,74.98,0
2000-08-30,74.68,74.68,74.68,74.68,0
2000-09-01,74.68,74.68,74.68,74.68,0
2000-09-04,74.76,74.76,74.76,74.76,0
2000-09-06,74.76,74.76,74.76,74.76,0
2000-09-08,74.77,74.77,74.77,74.77,0
2000-09-11,74.82,74.82,74.82,74.82,0
2000-09-13,74.92,74.92,74.92,74.92,0
2000-09-15,74.34,74.34,74.34,74.34,0
2000-09-20,71.76,71.76,71.76,71.76,0
2000-09-22,74.46,74.46,74.46,74.46,0
2000-09-27,71.84,71.84,71.84,71.84,0
2000-09-29,71.84,71.84,71.84,71.84,0
2000-10-02,72.54,72.54,72.54,72.54,0
2000-10-09,74.67,74.67,74.67,74.67,0
2000-10-11,73.27,73.27,73.27,73.27,0
2000-10-13,73.07,73.07,73.07,73.07,0
2000-10-16,72.35,72.35,72.35,72.35,0
2000-10-18,71.65,71.65,71.65,71.65,0
2000-10-20,72.48,72.48,72.48,72.48,0
2000-10-27,77.38,77.38,77.38,77.38,0
2000-10-30,74.53,74.53,74.53,74.53,0
2000-11-02,74.53,74.53,74.53,74.53,0
2000-11-03,73.11,73.11,73.11,73.11,0
2000-11-06,74.58,74.58,74.58,74.58,0
2000-11-08,74.58,74.58,74.58,74.58,0
2000-11-10,73.17,73.17,73.17,73.17,0
2000-11-13,73.17,73.17,73.17,73.17,0
2000-11-16,71.76,71.76,71.76,71.76,0
2000-11-17,73.17,73.17,73.17,73.17,0
2000-11-20,71.76,71.76,71.76,71.76,0
2000-11-22,71.76,71.76,71.76,71.76,0
2000-11-24,73.16,73.16,73.16,73.16,0
2000-11-27,73.17,73.17,73.17,73.17,0
2000-11-29,74.59,74.59,74.59,74.59,0
2000-12-01,73.17,73.17,73.17,73.17,0
2000-12-04,73.17,73.17,73.17,73.17,0
2000-12-06,71.77,71.77,71.77,71.77,0
2000-12-08,74.17,74.17,74.17,74.17,0
2000-12-11,72.59,72.59,72.59,72.59,0
2000-12-13,72.58,72.58,72.58,72.58,0
2000-12-15,74.23,74.23,74.23,74.23,0
2000-12-18,71.79,71.79,71.79,71.79,0
2000-12-20,72.79,72.79,72.79,72.79,0
2000-12-22,73.28,73.28,73.28,73.28,0
2000-12-26,74.09,74.09,74.09,74.09,0
2000-12-28,73.24,73.24,73.24,73.24,0
2000-12-29,73.89,73.89,73.89,73.89,0
2001-01-02,74.17,74.17,74.17,74.17,0
2001-01-03,73.93,73.93,73.93,73.93,0
2001-01-05,73.97,73.97,73.97,73.97,0
2001-01-08,73.89,73.89,73.89,73.89,0
2001-01-10,74.19,74.19,74.19,74.19,0
2001-01-12,75.29,75.29,75.29,75.29,0
2001-01-15,75.31,75.31,75.31,75.31,0
2001-01-17,73.78,73.78,73.78,73.78,0
2001-01-19,73.78,73.78,73.78,73.78,0
2001-01-22,72.91,72.91,72.91,72.91,0
2001-01-24,72.63,72.63,72.63,72.63,0
2001-01-26,72.47,72.47,72.47,72.47,0
2001-01-29,72.47,72.47,72.47,72.47,0
2001-01-31,72.47,72.47,72.47,72.47,0
2001-02-02,72.47,72.47,72.47,72.47,0
2001-02-05,72.47,72.47,72.47,72.47,0
2001-02-07,72.47,72.47,72.47,72.47,0
2001-02-09,69.56,69.56,69.56,69.56,0
2001-02-12,69.56,69.56,69.56,69.56,0
2001-02-14,69.04,69.04,69.04,69.04,0
2001-02-16,68.77,68.77,68.77,68.77,0
2001-02-19,68.77,68.77,68.77,68.77,0
2001-02-21,68.64,68.64,68.64,68.64,0
2001-02-23,67.58,67.58,67.58,67.58,0
2001-02-26,67.54,67.54,67.54,67.54,0
2001-02-28,67.54,67.54,67.54,67.54,0
2001-03-02,67.7,67.7,67.7,67.7,0
2001-03-06,67.25,67.25,67.25,67.25,0
2001-03-07,67.25,67.25,67.25,67.25,0
2001-03-09,67.82,67.82,67.82,67.82,0
2001-03-12,67.85,67.85,67.85,67.85,0
2001-03-14,67.96,67.96,67.96,67.96,0
2001-03-16,67.99,67.99,67.99,67.99,0
2001-03-19,67.99,67.99,67.99,67.99,0
2001-03-21,67.85,67.85,67.85,67.85,0
2001-03-23,68.13,68.13,68.13,68.13,0
2001-03-26,68.15,68.15,68.15,68.15,0
2001-03-28,68.44,68.44,68.44,68.44,0
2001-03-30,68.75,68.75,68.75,68.75,0
2001-04-02,69.61,69.61,69.61,69.61,0
2001-04-04,69.13,69.13,69.13,69.13,0
2001-04-06,68.67,68.67,68.67,68.67,0
2001-04-09,68.66,68.66,68.66,68.66,0
2001-04-11,68.81,68.81,68.81,68.81,0
2001-04-13,68.89,68.89,68.89,68.89,0
2001-04-17,68.89,68.89,68.89,68.89,0
2001-04-18,69.35,69.35,69.35,69.35,0
2001-04-20,69.43,69.43,69.43,69.43,0
2001-04-23,69.43,69.43,69.43,69.43,0
2001-04-25,69.44,69.44,69.44,69.44,0
2001-04-27,69.47,69.47,69.47,69.47,0
2001-04-30,69.47,69.47,69.47,69.47,0
2001-05-02,69.47,69.47,69.47,69.47,0
2001-05-04,68.98,68.98,68.98,68.98,0
2001-05-07,68.99,68.99,68.99,68.99,0
2001-05-09,68.98,68.98,68.98,68.98,0
2001-05-11,68.98,68.98,68.98,68.98,0
2001-05-14,69.1,69.1,69.1,69.1,0
2001-05-16,69.7,69.7,69.7,69.7,0
2001-05-18,70.88,70.88,70.88,70.88,0
2001-05-21,72.16,72.16,72.16,72.16,0
2001-05-23,72.16,72.16,72.16,72.16,0
2001-05-25,78.0,78.0,78.0,78.0,0
2001-05-28,82.0,82.0,82.0,82.0,0
2001-05-30,80.0,80.0,80.0,80.0,0
2001-06-01,82.48,82.48,82.48,82.48,0
2001-06-05,82.48,82.48,82.48,82.48,0
2001-06-06,84.66,84.66,84.66,84.66,0
2001-06-08,84.67,84.67,84.67,84.67,0
2001-06-11,83.87,83.87,83.87,83.87,0
2001-06-13,83.95,83.95,83.95,83.95,0
2001-06-15,82.58,82.58,82.58,82.58,0
2001-06-18,81.17,81.17,81.17,81.17,0
2001-06-20,78.63,78.63,78.63,78.63,0
2001-06-22,78.62,78.62,78.62,78.62,0
2001-06-25,78.62,78.62,78.62,78.62,0
2001-06-27,78.65,78.65,78.65,78.65,0
2001-06-29,81.73,81.73,81.73,81.73,0
2001-07-02,80.0,80.0,80.0,80.0,0
2001-07-04,80.0,80.0,80.0,80.0,0
2001-07-06,80.0,80.0,80.0,80.0,0
2001-07-09,83.71,83.71,83.71,83.71,0
2001-07-11,80.89,80.89,80.89,80.89,0
2001-07-13,76.66,76.66,76.66,76.66,0
2001-07-16,76.66,76.66,76.66,76.66,0
2001-07-18,76.66,76.66,76.66,76.66,0
2001-07-20,76.62,76.62,76.62,76.62,0
2001-07-23,70.97,70.97,70.97,70.97,0
2001-07-25,70.97,70.97,70.97,70.97,0
2001-07-27,71.26,71.26,71.26,71.26,0
2001-07-30,70.97,70.97,70.97,70.97,0
2001-08-01,70.41,70.41,70.41,70.41,0
2001-08-03,72.39,72.39,72.39,72.39,0
2001-08-08,72.39,72.39,72.39,72.39,0
2001-08-10,72.39,72.39,72.39,72.39,0
2001-08-13,72.39,72.39,72.39,72.39,0
2001-08-16,69.56,69.56,69.56,69.56,0
2001-08-17,69.56,69.56,69.56,69.56,0
2001-08-20,72.16,72.16,72.16,72.16,0
2001-08-22,72.16,72.16,72.16,72.16,0
2001-08-24,69.56,69.56,69.56,69.56,0
2001-08-27,69.58,69.58,69.58,69.58,0
2001-08-29,69.59,69.59,69.59,69.59,0
2001-08-31,72.39,72.39,72.39,72.39,0
2001-09-03,75.21,75.21,75.21,75.21,0
2001-09-05,71.75,71.75,71.75,71.75,0
2001-09-07,70.33,70.33,70.33,70.33,0
2001-09-10,68.78,68.78,68.78,68.78,0
2001-09-12,68.68,68.68,68.68,68.68,0
2001-09-14,68.82,68.82,68.82,68.82,0
2001-09-17,69.95,69.95,69.95,69.95,0
2001-09-19,69.94,69.94,69.94,69.94,0
2001-09-21,68.82,68.82,68.82,68.82,0
2001-09-24,69.82,69.82,69.82,69.82,0
2001-09-26,69.49,69.49,69.49,69.49,0
2001-09-28,69.6,69.6,69.6,69.6,0
2001-10-01,72.95,72.95,72.95,72.95,0
2001-10-03,69.53,69.53,69.53,69.53,0
2001-10-05,69.46,69.46,69.46,69.46,0
2001-10-08,69.46,69.46,69.46,69.46,0
2001-10-10,69.29,69.29,69.29,69.29,0
2001-10-12,69.29,69.29,69.29,69.29,0
2001-10-15,69.27,69.27,69.27,69.27,0
2001-10-17,67.78,67.78,67.78,67.78,0
2001-10-19,67.86,67.86,67.86,67.86,0
2001-10-22,68.34,68.34,68.34,68.34,0
2001-10-24,68.48,68.48,68.48,68.48,0
2001-10-26,68.51,68.51,68.51,68.51,0
2001-10-29,68.81,68.81,68.81,68.81,0
2001-10-31,68.21,68.21,68.21,68.21,0
2001-11-02,68.21,68.21,68.21,68.21,0
2001-11-05,68.21,68.21,68.21,68.21,0
2001-11-07,68.41,68.41,68.41,68.41,0
2001-11-09,68.41,68.41,68.41,68.41,0
2001-11-12,67.85,67.85,67.85,67.85,0
2001-11-13,67.85,67.85,67.85,67.85,0
2001-11-14,67.85,67.85,67.85,67.85,0
2001-11-16,67.85,67.85,67.85,67.85,0
2001-11-19,68.55,68.55,68.55,68.55,0
2001-11-20,68.47,68.47,68.47,68.47,0
2001-11-21,67.53,67.53,67.53,67.53,0
2001-11-22,67.57,67.57,67.57,67.57,0
2001-11-23,67.53,67.53,67.53,67.53,0
2001-11-26,67.52,67.52,67.52,67.52,0
2001-11-27,67.53,67.53,67.53,67.53,0
2001-11-28,67.61,67.61,67.61,67.61,0
2001-11-29,67.61,67.61,67.61,67.61,0
2001-11-30,67.8,67.8,67.8,67.8,0
2001-12-03,67.8,67.8,67.8,67.8,0
2001-12-04,67.87,67.87,67.87,67.87,0
2001-12-05,67.87,67.87,67.87,67.87,0
2001-12-06,67.87,67.87,67.87,67.87,0
2001-12-07,67.87,67.87,67.87,67.87,0
2001-12-10,67.87,67.87,67.87,67.87,0
2001-12-11,67.87,67.87,67.87,67.87,0
2001-12-13,67.87,67.87,67.87,67.87,0
2001-12-14,67.87,67.87,67.87,67.87,0
2001-12-17,67.87,67.87,67.87,67.87,0
2001-12-18,67.87,67.87,67.87,67.87,0
2001-12-19,69.23,69.23,69.23,69.23,0
2001-12-20,69.98,69.98,69.98,69.98,0
2001-12-21,70.18,70.18,70.18,70.18,0
2001-12-24,71.21,71.21,71.21,71.21,0
2001-12-26,71.21,71.21,71.21,71.21,0
2001-12-27,72.32,72.32,72.32,72.32,0
2001-12-28,72.32,72.32,72.32,72.32,0
2001-12-31,74.78,74.78,74.78,74.78,0
2002-01-02,74.78,74.78,74.78,74.78,0
2002-01-03,74.78,74.78,74.78,74.78,0
2002-01-04,74.78,74.78,74.78,74.78,0
2002-01-07,74.78,74.78,74.78,74.78,0
2002-01-08,74.78,74.78,74.78,74.78,0
2002-01-09,74.78,74.78,74.78,74.78,0
2002-01-10,74.78,74.78,74.78,74.78,0
2002-01-11,74.78,74.78,74.78,74.78,0
2002-01-14,74.78,74.78,74.78,74.78,0
2002-01-15,74.78,74.78,74.78,74.78,0
2002-01-16,74.81,74.81,74.81,74.81,0
2002-01-17,76.71,76.71,76.71,76.71,0
2002-01-18,71.83,71.83,71.83,71.83,0
2002-01-21,71.43,71.43,71.43,71.43,0
2002-01-22,71.43,71.43,71.43,71.43,0
2002-01-23,71.43,71.43,71.43,71.43,0
2002-01-24,71.43,71.43,71.43,71.43,0
2002-01-25,71.45,71.45,71.45,71.45,0
2002-01-28,69.86,69.86,69.86,69.86,0
2002-01-29,69.71,69.71,69.71,69.71,0
2002-01-30,69.71,69.71,69.71,69.71,0
2002-01-31,69.99,69.99,69.99,69.99,0
2002-02-01,71.12,71.12,71.12,71.12,0
2002-02-04,69.71,69.71,69.71,69.71,0
2002-02-05,69.6,69.6,69.6,69.6,0
2002-02-06,69.6,69.6,69.6,69.6,0
2002-02-07,69.6,69.6,69.6,69.6,0
2002-02-08,69.6,69.6,69.6,69.6,0
2002-02-12,68.81,68.81,68.81,68.81,0
2002-02-13,68.53,68.53,68.53,68.53,0
2002-02-14,68.42,68.42,68.42,68.42,0
2002-02-15,68.46,68.46,68.46,68.46,0
2002-02-18,68.42,68.42,68.42,68.42,0
2002-02-19,69.14,69.14,69.14,69.14,0
2002-02-20,69.01,69.01,69.01,69.01,0
2002-02-21,68.89,68.89,68.89,68.89,0
2002-02-25,69.6,69.6,69.6,69.6,0
2002-02-26,70.32,70.32,70.32,70.32,0
2002-02-27,69.83,69.83,69.83,69.83,0
2002-02-28,69.16,69.16,69.16,69.16,0
2002-03-01,69.16,69.16,69.16,69.16,0
2002-03-04,69.28,69.28,69.28,69.28,0
2002-03-05,69.28,69.28,69.28,69.28,0
2002-03-06,69.28,69.28,69.28,69.28,0
2002-03-07,70.83,70.83,70.83,70.83,0
2002-03-08,70.84,70.84,70.84,70.84,0
2002-03-11,71.44,71.44,71.44,71.44,0
2002-03-12,72.0,72.0,72.0,72.0,0
2002-03-13,72.0,72.0,72.0,72.0,0
2002-03-14,69.05,69.05,69.05,69.05,0
2002-03-15,70.39,70.39,70.39,70.39,0
2002-03-18,70.63,70.63,70.63,70.63,0
2002-03-19,71.44,71.44,71.44,71.44,0
2002-03-20,71.96,71.96,71.96,71.96,0
2002-03-22,74.22,74.22,74.22,74.22,0
2002-03-25,71.4,71.4,71.4,71.4,0
2002-03-26,71.17,71.17,71.17,71.17,0
2002-03-27,71.17,71.17,71.17,71.17,0
2002-03-28,68.8,68.8,68.8,68.8,0
2002-03-29,68.77,68.77,68.77,68.77,0
2002-04-03,68.35,68.35,68.35,68.35,0
2002-04-05,69.76,69.76,69.76,69.76,0
2002-04-08,68.35,68.35,68.35,68.35,0
2002-04-09,68.44,68.44,68.44,68.44,0
2002-04-10,71.26,71.26,71.26,71.26,0
2002-04-11,71.26,71.26,71.26,71.26,0
2002-04-12,68.44,68.44,68.44,68.44,0
2002-04-15,68.44,68.44,68.44,68.44,0
2002-04-16,68.44,68.44,68.44,68.44,0
2002-04-17,69.16,69.16,69.16,69.16,0
2002-04-18,68.44,68.44,68.44,68.44,0
2002-04-19,68.21,68.21,68.21,68.21,0
2002-04-22,69.61,69.61,69.61,69.61,0
2002-04-23,70.17,70.17,70.17,70.17,0
2002-04-24,70.17,70.17,70.17,70.17,0
2002-04-25,70.16,70.16,70.16,70.16,0
2002-04-26,69.6,69.6,69.6,69.6,0
2002-04-29,69.05,69.05,69.05,69.05,0
2002-04-30,70.16,70.16,70.16,70.16,0
2002-05-02,69.93,69.93,69.93,69.93,0
2002-05-03,69.78,69.78,69.78,69.78,0
2002-05-06,68.82,68.82,68.82,68.82,0
2002-05-07,69.2,69.2,69.2,69.2,0
2002-05-08,69.36,69.36,69.36,69.36,0
2002-05-10,70.15,70.15,70.15,70.15,0
2002-05-13,70.15,70.15,70.15,70.15,0
2002-05-14,70.15,70.15,70.15,70.15,0
2002-05-15,70.71,70.71,70.71,70.71,0
2002-05-16,71.57,71.57,71.57,71.57,0
2002-05-17,71.57,71.57,71.57,71.57,0
2002-05-21,71.56,71.56,71.56,71.56,0
2002-05-22,74.35,74.35,74.35,74.35,0
2002-05-23,72.03,72.03,72.03,72.03,0
2002-05-27,73.72,73.72,73.72,73.72,0
2002-05-28,75.25,75.25,75.25,75.25,0
2002-05-29,75.57,75.57,75.57,75.57,0
2002-05-30,75.57,75.57,75.57,75.57,0
2002-05-31,75.57,75.57,75.57,75.57,0
2002-06-03,74.86,74.86,74.86,74.86,0
2002-06-04,74.86,74.86,74.86,74.86,0
2002-06-05,74.86,74.86,74.86,74.86,0
2002-06-06,74.86,74.86,74.86,74.86,0
2002-06-07,74.86,74.86,74.86,74.86,0
2002-06-10,74.86,74.86,74.86,74.86,0
2002-06-11,74.89,74.89,74.89,74.89,0
2002-06-12,74.89,74.89,74.89,74.89,0
2002-06-14,74.89,74.89,74.89,74.89,0
2002-06-17,74.89,74.89,74.89,74.89,0
2002-06-18,74.86,74.86,74.86,74.86,0
2002-06-19,74.87,74.87,74.87,74.87,0
2002-06-20,72.03,72.03,72.03,72.03,0
2002-06-21,76.23,76.23,76.23,76.23,0
2002-06-24,76.26,76.26,76.26,76.26,0
2002-06-25,74.99,74.99,74.99,74.99,0
2002-06-26,76.12,76.12,76.12,76.12,0
2002-06-27,73.89,73.89,73.89,73.89,0
2002-06-28,73.88,73.88,73.88,73.88,0
2002-07-01,73.88,73.88,73.88,73.88,0
2002-07-02,74.77,74.77,74.77,74.77,0
2002-07-03,75.87,75.87,75.87,75.87,0
2002-07-04,74.66,74.66,74.66,74.66,0
2002-07-05,74.33,74.33,74.33,74.33,0
2002-07-08,74.35,74.35,74.35,74.35,0
2002-07-09,74.2,74.2,74.2,74.2,0
2002-07-10,69.83,69.83,69.83,69.83,0
2002-07-11,68.42,68.42,68.42,68.42,0
2002-07-12,68.42,68.42,68.42,68.42,0
2002-07-15,69.83,69.83,69.83,69.83,0
2002-07-16,69.83,69.83,69.83,69.83,0
2002-07-17,69.83,69.83,69.83,69.83,0
2002-07-18,68.41,68.41,68.41,68.41,0
2002-07-19,67.01,67.01,67.01,67.01,0
2002-07-22,67.01,67.01,67.01,67.01,0
2002-07-23,67.01,67.01,67.01,67.01,0
2002-07-24,67.01,67.01,67.01,67.01,0
2002-07-25,67.01,67.01,67.01,67.01,0
2002-07-26,68.98,68.98,68.98,68.98,0
2002-07-29,69.58,69.58,69.58,69.58,0
2002-07-30,68.98,68.98,68.98,68.98,0
2002-07-31,68.97,68.97,68.97,68.97,0
2002-08-01,68.42,68.42,68.42,68.42,0
2002-08-02,67.17,67.17,67.17,67.17,0
2002-08-05,67.17,67.17,67.17,67.17,0
2002-08-06,68.58,68.58,68.58,68.58,0
2002-08-08,69.18,69.18,69.18,69.18,0
2002-08-09,69.83,69.83,69.83,69.83,0
2002-08-12,68.42,68.42,68.42,68.42,0
2002-08-13,69.81,69.81,69.81,69.81,0
2002-08-14,67.55,67.55,67.55,67.55,0
2002-08-16,67.55,67.55,67.55,67.55,0
2002-08-19,67.55,67.55,67.55,67.55,0
2002-08-20,66.88,66.88,66.88,66.88,0
2002-08-22,67.45,67.45,67.45,67.45,0
2002-08-23,66.9,66.9,66.9,66.9,0
2002-08-26,66.88,66.88,66.88,66.88,0
2002-08-28,66.88,66.88,66.88,66.88,0
2002-08-29,66.88,66.88,66.88,66.88,0
2002-08-30,66.88,66.88,66.88,66.88,0
2002-09-02,66.88,66.88,66.88,66.88,0
2002-09-03,68.29,68.29,68.29,68.29,0
2002-09-04,68.32,68.32,68.32,68.32,0
2002-09-05,66.88,66.88,66.88,66.88,0
2002-09-06,66.88,66.88,66.88,66.88,0
2002-09-09,66.88,66.88,66.88,66.88,0
2002-09-10,66.88,66.88,66.88,66.88,0
2002-09-11,66.88,66.88,66.88,66.88,0
2002-09-12,66.88,66.88,66.88,66.88,0
2002-09-13,66.83,66.83,66.83,66.83,0
2002-09-16,66.83,66.83,66.83,66.83,0
2002-09-17,68.53,68.53,68.53,68.53,0
2002-09-18,68.53,68.53,68.53,68.53,0
