Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
SPHC,SPHC.ci,7590.0,"+1,27%",165.0,1252350.0,7400.0,7590.0,7400.0,7495.0,0.66,47.39,0.0,193985000000.0,7700.0,7300.0,-0.0168,7720.0,6845.0,0.0843,8500.0,6290.0,-0.0392,8585.0,6195.0,0.1677,8585.0,1805.0,1.3681999999999999,8585.0,1805.0,1.8641999999999999
