Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
ORGT,ORGT.tg,2690.0,"+0,37%",3650.0,9818500.0,2695.0,2695.0,2690.0,2680.0,0.13,46.53,0.0001,186726000000.0,2900.0,2710.0,-0.0724,2900.0,2435.0,0.0447,3995.0,2400.0,0.1208,3995.0,1565.0,0.5155,3995.0,1500.0,0.1956,4350.0,1500.0,-0.3103
