Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume_XOF,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
FTSC,FTSC.ci,2045.0,"+2,51%",3515.0,7188175.0,2000.0,2045.0,2000.0,1995.0,1.01,39.87,0.0002,28842000000.0,2295.0,2200.0,-0.15839999999999999,2430.0,2200.0,-0.0911,2480.0,1800.0,-0.0788,5800.0,1780.0,-0.6474,6520.0,1075.0,0.8761,6520.0,1075.0,0.025099999999999997
