Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
CFAC,CFAC.ci,1600.0,"+1,27%",2500.0,4000000.0,1600.0,1600.0,1600.0,1580.0,1.23,45.04,0.0,290 195 M,1605.0,1570.0,0.0127,1605.0,1380.0,0.08109999999999999,1800.0,1250.0,0.1189,2495.0,63000.0,1.3529,2495.0,55000.0,1.1333,2495.0,55000.0,0.9512
