Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
TTLS,TTLS.sn,3995.0,"-2,20%",1122.0,4482390.0,4050.0,4050.0,3995.0,4085.0,0.43,57.57,0.0,130 148 M,3495.0,3400.0,0.1416,3495.0,2950.0,0.319,3495.0,2350.0,0.596,3495.0,2255.0,0.5057,3495.0,2100.0,0.5346,3495.0,1590.0,1.5094
