Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
SDSC,SDSC.ci,2715.0,"+0,18%",17661.0,47949615.0,2850.0,2850.0,2715.0,2710.0,0.25,70.8,0.0003,147 792 M,2125.0,1980.0,0.36450000000000005,2125.0,1650.0,0.5829,2325.0,1430.0,0.8284,2325.0,1345.0,0.7313,2325.0,1225.0,1.1641,2760.0,1200.0,0.6294
