Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
STBC,STBC.ci,23000.0,"+3,44%",1606.0,36938000.0,22000.0,23000.0,22000.0,22235.0,0.47,38.61,0.0001,412 965 M,21995.0,21870.0,0.043,22000.0,21000.0,0.0857,22000.0,17410.0,0.1527,22000.0,17410.0,0.2667,22000.0,5600.0,2.5906000000000002,22000.0,3010.0,6.125
