Date,Open,High,Low,Close,Volume
2020-04-06,400.23,400.23,398.67,398.67,0
2020-04-13,399.03,399.8,398.67,399.8,0
2020-04-20,399.84,399.84,397.88,397.88,0
2020-04-27,401.43,433.19,401.43,433.19,0
2020-05-04,433.23,433.23,420.04,420.04,0
2020-05-11,423.84,423.84,422.54,423.03,0
2020-05-18,425.26,432.52,389.92,389.92,0
2020-05-25,390.13,399.32,390.13,398.59,0
2020-06-01,399.23,414.55,399.23,414.55,0
2020-06-08,425.07,427.23,413.24,423.7,0
2020-06-15,421.5,421.5,397.37,397.37,0
2020-06-22,398.03,398.03,394.14,396.49,0
2020-06-29,396.52,396.57,393.39,396.3,0
2020-07-06,397.23,397.36,394.02,394.02,0
2020-07-13,392.21,392.21,382.46,382.46,0
2020-07-20,382.66,384.42,380.34,381.91,0
2020-07-27,380.08,380.08,372.23,372.23,0
2020-08-03,368.36,370.55,365.75,365.75,0
2020-08-10,380.22,390.6,380.22,380.65,0
2020-08-17,389.63,389.63,386.49,387.37,0
2020-08-24,387.18,387.18,383.18,383.18,0
2020-08-31,383.71,384.46,379.68,382.53,0
2020-09-07,378.72,379.35,374.93,377.5,0
2020-09-14,372.07,377.25,371.56,377.25,0
2020-09-21,367.99,367.99,362.37,362.37,0
2020-09-28,361.19,361.19,355.31,355.31,0
2020-10-05,355.49,355.49,351.06,351.34,0
2020-10-12,350.86,351.23,350.15,350.47,0
2020-10-19,347.67,349.81,345.88,346.26,0
2020-10-26,341.37,342.32,328.64,328.64,0
2020-11-02,338.28,370.36,338.28,370.36,0
2020-11-09,355.67,361.29,355.67,357.66,0
2020-11-16,358.5,358.5,353.11,353.11,0
2020-11-23,354.35,355.47,352.84,352.84,0
2020-11-30,350.03,351.89,347.32,349.06,0
2020-12-07,348.09,357.06,348.09,357.06,0
2020-12-14,360.61,360.61,351.14,356.44,0
2020-12-21,369.62,416.12,369.62,415.5,0
2020-12-28,414.27,414.27,394.84,411.01,0
2021-01-04,409.09,410.55,396.96,396.96,0
2021-01-11,401.91,401.91,383.06,383.06,0
2021-01-18,382.43,383.37,365.57,365.57,0
2021-01-25,358.95,360.71,358.89,359.72,0
2021-02-01,360.26,364.29,351.61,357.28,0
2021-02-08,358.75,362.82,355.59,355.59,0
2021-02-15,354.01,360.57,354.01,355.95,0
2021-02-22,355.96,358.85,355.96,358.85,0
2021-03-01,364.61,405.41,364.61,405.41,0
2021-03-08,405.1,405.19,395.44,395.44,0
2021-03-15,394.95,394.95,385.08,387.32,0
2021-03-22,387.5,405.29,387.5,404.68,0
2021-03-29,395.84,395.84,389.92,394.0,0
2021-04-05,394.69,403.75,394.69,401.89,0
2021-04-12,403.74,407.82,403.34,403.34,0
2021-04-19,406.46,424.49,406.46,424.49,0
2021-04-26,433.55,433.55,424.78,424.78,0
2021-05-03,425.77,431.59,425.77,428.98,0
2021-05-10,434.5,445.39,433.77,445.15,0
2021-05-17,456.98,456.98,421.44,423.92,0
2021-05-24,423.09,437.13,422.18,437.13,0
2021-05-31,442.0,450.02,428.11,428.11,0
2021-06-07,426.33,426.33,418.2,418.62,0
2021-06-14,421.11,428.33,421.11,428.33,0
2021-06-21,430.29,432.72,428.17,428.17,0
2021-06-28,432.55,432.55,425.66,431.76,0
2021-07-05,424.72,425.2,422.55,424.28,0
2021-07-12,421.07,421.58,414.16,414.16,0
2021-07-19,415.25,439.15,415.25,439.15,0
2021-07-26,444.3,447.63,444.3,446.61,0
2021-08-02,448.44,448.66,447.52,448.12,0
2021-08-09,442.25,448.47,442.25,447.84,0
2021-08-16,442.85,444.5,442.7,444.5,0
2021-08-23,450.56,458.58,448.54,450.47,0
2021-08-30,448.16,448.16,441.7,441.7,0
2021-09-06,441.7,446.4,441.28,444.77,0
2021-09-13,444.48,445.64,442.6,442.6,0
2021-09-20,437.76,443.41,437.76,443.41,0
2021-09-27,443.0,453.16,440.76,440.87,0
2021-10-04,440.03,444.65,440.0,440.05,0
2021-10-11,444.44,447.14,444.44,447.14,0
2021-10-18,451.82,454.37,451.39,451.39,0
2021-10-25,451.78,451.78,448.6,448.6,0
2021-11-01,452.05,454.95,451.46,453.58,0
2021-11-08,452.32,452.32,446.94,446.94,0
2021-11-15,450.41,453.0,450.41,450.45,0
2021-11-22,451.08,451.08,444.21,444.63,0
2021-11-29,443.2,443.2,440.3,442.39,0
2021-12-06,450.26,450.26,446.66,447.27,0
2021-12-13,446.31,446.31,436.88,436.88,0
2021-12-20,443.01,443.01,434.41,436.12,0
2021-12-27,439.46,448.85,439.46,445.49,0
2022-01-03,446.48,449.67,446.48,449.36,0
2022-01-10,447.42,449.68,447.42,449.68,0
2022-01-17,449.66,451.91,446.66,449.31,0
2022-01-24,451.39,452.05,449.59,449.59,0
2022-01-31,451.43,454.53,450.59,454.53,0
2022-02-07,452.81,457.65,452.81,457.65,0
2022-02-14,458.96,472.19,458.96,472.19,0
2022-02-21,471.88,473.08,470.61,472.35,0
2022-02-28,472.11,528.59,472.11,528.59,0
2022-03-07,525.71,525.71,514.47,514.47,0
2022-03-14,496.92,510.55,496.92,504.28,0
2022-03-21,505.94,508.99,505.1,505.52,0
2022-03-28,509.13,518.44,506.39,507.45,0
2022-04-04,511.61,520.31,511.61,517.73,0
2022-04-11,517.65,520.73,510.06,510.06,0
2022-04-18,511.68,514.77,511.68,514.13,0
2022-04-25,514.26,517.91,514.26,517.91,0
2022-05-02,517.0,517.0,515.62,515.62,0
2022-05-09,508.98,508.98,506.97,508.0,0
2022-05-16,507.7,522.36,500.63,500.63,0
2022-05-23,484.94,484.94,472.82,474.06,0
2022-05-30,475.75,481.58,475.75,481.58,0
2022-06-06,486.5,486.5,480.72,480.72,0
