Date,Open,High,Low,Close,Volume
2008-09-29,6500,6500.0,6500.0,6500,3
2008-10-06,6550,6550.0,6550.0,6550,570
2008-10-13,6555,6560.0,6555.0,6560,20
2008-10-27,6560,6560.0,6560.0,6560,240
2008-11-03,6600,6600.0,6600.0,6600,94
2008-12-22,6600,6600.0,6600.0,6600,33
2008-12-29,6600,6600.0,6600.0,6600,3
2009-01-26,6600,6600.0,6600.0,6600,1
2009-04-13,6600,6600.0,6600.0,6600,5
2009-07-13,6600,6600.0,6600.0,6600,2
2009-07-20,6600,6600.0,6600.0,6600,25
2009-07-27,6595,6595.0,6595.0,6595,10
2009-08-31,6595,6595.0,6595.0,6595,5
2009-09-07,6500,6500.0,6500.0,6500,25
2009-12-21,6495,6495.0,6495.0,6495,8
2010-01-11,6000,6000.0,6000.0,6000,39
2010-03-01,5550,5550.0,5550.0,5550,27
2010-07-12,5000,5000.0,5000.0,5000,37
2010-07-19,5000,5000.0,5000.0,5000,10
2010-07-26,5000,5000.0,5000.0,5000,3
2010-08-09,5000,5000.0,5000.0,5000,26
2010-08-16,5000,5000.0,5000.0,5000,37
2010-08-23,5000,5000.0,5000.0,5000,4
2010-08-30,5000,5000.0,5000.0,5000,4
2010-09-13,4635,4635.0,4635.0,4635,23
2010-10-11,4635,4635.0,4635.0,4635,7
2010-10-18,4290,4290.0,4290.0,4290,13
2010-10-25,4000,4000.0,4000.0,4000,24
2010-11-01,4000,4000.0,4000.0,4000,20
2010-11-15,4000,4000.0,4000.0,4000,2
2010-12-20,3500,3500.0,3500.0,3500,15
2011-01-10,3500,3500.0,3240.0,3240,32
2011-02-14,3220,3220.0,3220.0,3220,40
2011-05-30,3220,3220.0,3220.0,3220,130
2011-06-06,3220,3220.0,3220.0,3220,6
2011-06-13,2980,2980.0,2980.0,2980,13
2011-06-20,2900,2900.0,2900.0,2900,30
2011-06-27,2900,2900.0,2900.0,2900,2
2011-07-11,2900,2900.0,2900.0,2900,5
2011-07-25,2900,2900.0,2900.0,2900,15
2011-08-01,2900,2900.0,2900.0,2900,8
2011-08-08,2710,2710.0,2710.0,2710,42
2011-08-15,2710,2710.0,2710.0,2710,15
2011-08-22,2600,2600.0,2600.0,2600,36
2011-09-12,2600,2600.0,2600.0,2600,40
2011-09-26,2700,2700.0,2700.0,2700,8
2011-12-05,2700,2700.0,2700.0,2700,28
2012-01-09,2700,2700.0,2700.0,2700,5
2012-01-23,2700,2700.0,2700.0,2700,5
2012-01-30,2700,2700.0,2700.0,2700,8
2012-02-27,2700,2700.0,2700.0,2700,128
2012-03-05,2900,2900.0,2900.0,2900,17
2012-04-02,3000,3000.0,3000.0,3000,280
2012-04-16,3000,3000.0,3000.0,3000,2
2012-04-23,3000,3000.0,3000.0,3000,18
2012-05-07,3225,3225.0,3225.0,3225,14
2012-05-21,3250,3250.0,3250.0,3250,12
2012-05-28,3230,3240.0,3230.0,3240,40
2012-06-11,3500,3600.0,3500.0,3500,104
2012-06-18,3600,3600.0,3600.0,3600,10
2012-07-02,3705,3705.0,3705.0,3705,15
2012-07-30,3705,3705.0,3705.0,3705,1
2012-08-20,3705,3705.0,3705.0,3705,38
2012-10-01,3705,3705.0,3705.0,3705,15
2012-10-08,3800,3800.0,3800.0,3800,25
2012-10-15,3705,3705.0,3705.0,3705,13
2012-10-29,3980,3980.0,3980.0,3980,88
2012-11-26,3700,3700.0,3700.0,3700,27
2012-12-03,3700,3975.0,3700.0,3975,16
2012-12-10,4270,4270.0,4270.0,4270,15
2012-12-17,4000,4000.0,4000.0,4000,21
2012-12-31,4000,4000.0,4000.0,4000,53
2013-01-07,4000,4000.0,4000.0,4000,44
2013-01-14,4005,4005.0,4000.0,4000,68
2013-01-21,4000,4000.0,4000.0,4000,26
2013-02-11,4300,4620.0,4300.0,4620,230
2013-02-18,4960,5330.0,4960.0,5330,57
2013-02-25,5330,6610.0,5330.0,6610,112
2013-03-04,7105,7635.0,7105.0,7635,54
2013-03-11,8205,8820.0,8205.0,8820,301
2013-03-18,8820,9000.0,8820.0,8900,342
2013-03-25,8900,9560.0,8900.0,9560,130
2013-04-01,10000,10000.0,10000.0,10000,15
2013-04-08,10000,10000.0,10000.0,10000,121
2013-04-15,10500,10500.0,10500.0,10500,184
2013-04-22,10700,10700.0,10700.0,10700,10
2013-04-29,10700,11000.0,10700.0,11000,174
2013-05-06,11000,11000.0,11000.0,11000,28
2013-05-13,11000,11000.0,11000.0,11000,17
2013-05-20,11500,11500.0,11500.0,11500,12
2013-05-27,11500,11500.0,11500.0,11500,93
2013-06-03,11500,11500.0,11500.0,11500,277
2013-06-10,11500,11500.0,11000.0,11000,1067
2013-06-24,11000,11000.0,11000.0,11000,12
2013-07-01,10175,10175.0,10175.0,10175,44
2013-07-15,9415,9415.0,9415.0,9415,12
2013-07-22,8710,8710.0,8710.0,8710,41
2013-08-05,8710,8710.0,8710.0,8710,3
2013-08-19,8710,8710.0,8710.0,8710,1
2013-09-02,8500,8500.0,8500.0,8500,48
2013-09-16,8500,8500.0,8500.0,8500,2
2013-09-23,7865,7865.0,7865.0,7865,55
2013-09-30,7865,8450.0,7820.0,7820,178
2013-10-07,7820,7820.0,7820.0,7820,76
2013-10-14,8105,8105.0,8105.0,8105,15
2013-10-21,8200,8200.0,8100.0,8100,161
2013-10-28,8100,8100.0,8100.0,8100,6
2013-11-11,7800,8000.0,7800.0,8000,35
2013-11-18,8100,8100.0,8100.0,8100,15
2013-11-25,7495,8100.0,7495.0,7995,82
2013-12-02,7400,7500.0,7400.0,7500,28
2013-12-16,7400,7400.0,7400.0,7400,30
2013-12-30,6900,6900.0,6900.0,6900,4
2014-01-06,6905,6905.0,6900.0,6900,29
2014-01-13,7035,7035.0,7035.0,7035,540
2014-01-20,7050,7050.0,7050.0,7050,8
2014-01-27,7575,7575.0,7575.0,7575,20
2014-02-03,7575,7575.0,7150.0,7150,2
2014-02-10,7500,7500.0,7300.0,7300,100
2014-02-24,7845,7845.0,7845.0,7845,34
2014-03-03,8100,8100.0,8100.0,8100,64
2014-03-10,8100,8100.0,8100.0,8100,68
2014-03-17,8100,8100.0,8100.0,8100,128
2014-03-24,8100,8100.0,8100.0,8100,21
2014-04-14,8120,8120.0,8100.0,8100,20
2014-04-21,8100,8100.0,8100.0,8100,112
2014-05-19,8105,8500.0,8105.0,8500,7
2014-05-26,8110,8110.0,8110.0,8110,8
2014-06-02,8105,8105.0,8105.0,8105,1
2014-06-09,8105,8105.0,8105.0,8105,20
2014-06-16,8500,8500.0,8500.0,8500,29
2014-06-23,8500,8500.0,8500.0,8500,140
2014-06-30,8500,8500.0,8450.0,8450,75
2014-07-14,8450,8450.0,8450.0,8450,12
2014-07-21,8400,8400.0,8400.0,8400,8
2014-08-04,8395,8395.0,8395.0,8395,4
2014-08-11,8230,8230.0,8230.0,8230,20
2014-08-18,8230,8230.0,8230.0,8230,7
2014-09-01,8230,8230.0,8230.0,8230,1
2014-09-22,8000,8000.0,8000.0,8000,22
2014-12-01,7990,7990.0,7990.0,7990,5
2014-12-15,7990,7990.0,7990.0,7990,1
2014-12-29,7395,7395.0,6845.0,6845,230
2015-01-12,6830,6830.0,6830.0,6830,1
2015-01-19,6800,6800.0,6795.0,6795,3
2015-01-26,6795,6795.0,6700.0,6700,12
2015-02-02,6200,6200.0,5735.0,5750,36
2015-02-09,5700,5700.0,5700.0,5700,301
2015-02-16,5700,5700.0,5500.0,5500,224
2015-02-23,5500,5900.0,5500.0,5900,325
2015-03-02,5900,5900.0,5500.0,5600,71
2015-03-09,5500,5500.0,5500.0,5500,30
2015-03-16,5390,5500.0,5390.0,5500,314
2015-03-23,5500,5500.0,5085.0,5090,53
2015-04-06,5090,5090.0,5000.0,5000,103
2015-04-13,5000,5000.0,4900.0,4900,29
2015-04-20,4900,4900.0,4900.0,4900,67
2015-04-27,4900,4900.0,4800.0,4800,176
2015-05-11,4750,4750.0,4500.0,4500,189
2015-05-18,4500,4500.0,4500.0,4500,82
2015-05-25,4500,4500.0,4400.0,4400,350
2015-06-01,4400,4400.0,4300.0,4400,51
2015-06-08,4400,4500.0,4400.0,4500,114
2015-06-15,4400,4400.0,4390.0,4390,111
2015-06-22,4400,4500.0,4400.0,4400,71
2015-06-29,4070,4400.0,4070.0,4400,325
2015-07-06,4100,4300.0,4100.0,4300,409
2015-07-13,4250,4250.0,4150.0,4150,22
2015-07-20,4200,4200.0,4200.0,4200,5
2015-07-27,4500,4500.0,4500.0,4500,176
2015-08-03,4500,4835.0,4500.0,4835,37
2015-08-10,5000,5000.0,5000.0,5000,42
2015-08-17,5000,5000.0,4995.0,5000,200
2015-08-24,5375,5375.0,5375.0,5375,20
2015-08-31,5500,5700.0,5000.0,5000,79
2015-09-07,5000,5000.0,5000.0,5000,26
2015-09-14,5000,5000.0,4750.0,5000,6750
2015-09-21,5000,5000.0,5000.0,5000,13
2015-09-28,4995,4995.0,4895.0,4895,25
2015-10-05,4895,4895.0,4445.0,4445,148
2015-10-12,4395,4395.0,4240.0,4245,171
2015-10-19,4245,4245.0,4000.0,4000,57
2015-10-26,4000,4000.0,3995.0,4000,248
2015-11-02,4240,4240.0,4240.0,4240,38
2015-11-09,4305,4305.0,4300.0,4300,5
2015-11-16,4500,5160.0,4500.0,5000,45
2015-11-23,5100,5100.0,5100.0,5100,51
2015-11-30,5095,5100.0,5095.0,5100,31
2015-12-07,5000,5100.0,5000.0,5000,219
2015-12-14,5100,5100.0,4900.0,4900,98
2015-12-21,4900,4900.0,4900.0,4900,3
2016-01-04,4535,5100.0,4535.0,5100,41
2016-01-11,5000,5000.0,5000.0,5000,46
2016-01-18,5000,5000.0,4900.0,4900,15
2016-01-25,4895,4895.0,4800.0,4800,40
2016-02-01,4800,4805.0,4800.0,4800,179
2016-02-08,4800,5000.0,4800.0,5000,15
2016-02-15,5005,5375.0,5000.0,5000,67
2016-02-22,5000,5000.0,4985.0,4985,49
2016-02-29,4990,4990.0,4985.0,4990,45
2016-03-07,4800,4885.0,4795.0,4800,220
2016-03-14,4800,4800.0,4795.0,4795,18
2016-03-21,4795,4800.0,4795.0,4800,21
2016-03-28,4800,4800.0,4795.0,4800,12
2016-04-04,4800,5000.0,4440.0,5000,69
2016-04-18,5100,5480.0,5100.0,5100,327
2016-04-25,5200,5200.0,5200.0,5200,19
2016-05-02,5100,5200.0,5000.0,5200,179
2016-05-16,5590,6005.0,5590.0,6005,10
2016-05-23,6400,6400.0,6395.0,6400,422
2016-05-30,6400,6400.0,6300.0,6300,141
2016-06-06,6000,6000.0,5985.0,5985,16
2016-06-13,5990,6300.0,5985.0,6300,167
2016-06-20,6300,6300.0,6200.0,6200,64
2016-06-27,6200,6300.0,6200.0,6300,41
2016-07-04,6200,6300.0,6100.0,6200,116
2016-07-11,6200,6200.0,6100.0,6100,9
2016-07-18,6100,6200.0,6100.0,6100,64
2016-07-25,6000,6100.0,6000.0,6100,26
2016-08-01,6100,6100.0,6000.0,6000,15
2016-08-08,6000,6000.0,5995.0,5995,45
2016-08-15,5995,5995.0,5550.0,5550,31
2016-08-22,5135,5135.0,5000.0,5000,28
2016-08-29,4750,5200.0,4750.0,5200,89
2016-09-05,5200,5200.0,4810.0,4810,262
2016-09-12,4810,4810.0,4810.0,4810,63
2016-09-19,5170,5170.0,5170.0,5170,10
2016-09-26,4810,5170.0,4810.0,5170,14
2016-10-10,5170,5170.0,5170.0,5170,5
2016-10-17,4985,4985.0,4985.0,4985,26
2016-10-24,4975,4975.0,4970.0,4970,3
2016-10-31,4900,4970.0,4900.0,4970,100
2016-11-28,4600,4650.0,4260.0,4260,50
2016-12-05,3945,3945.0,3940.0,3940,19
2016-12-12,3940,3940.0,3900.0,3900,13
2016-12-19,3900,3905.0,3900.0,3900,19
2016-12-26,3950,3950.0,3900.0,3900,103
2017-01-02,3900,3900.0,3900.0,3900,26
2017-01-09,3895,4190.0,3895.0,4190,193
2017-01-16,4190,4190.0,4000.0,4000,94
2017-01-23,4000,4000.0,3975.0,4000,113
2017-01-30,4100,4100.0,4100.0,4100,6
2017-02-13,4100,4100.0,4100.0,4100,6
2017-02-20,4000,4100.0,4000.0,4000,15
2017-02-27,4000,4000.0,3900.0,3900,29
2017-03-06,4000,4000.0,3900.0,3900,51
2017-03-13,3900,3900.0,3900.0,3900,1
2017-03-20,3900,3900.0,3900.0,3900,6
2017-03-27,3900,3900.0,3900.0,3900,33
2017-04-03,3700,3700.0,3700.0,3700,11
2017-04-24,3650,3650.0,3650.0,3650,25
2017-05-01,3650,3650.0,3650.0,3650,15
2017-05-08,3650,3650.0,3650.0,3650,5
2017-05-15,3650,3800.0,3650.0,3800,20
2017-06-05,3800,3800.0,3800.0,3800,20
2017-06-12,3800,4000.0,3800.0,4000,31
2017-06-19,4000,4000.0,3800.0,3800,41
2017-07-03,3800,4000.0,3800.0,4000,69
2017-07-10,3800,4000.0,3800.0,4000,7
2017-07-17,3800,3900.0,3800.0,3900,53
2017-07-24,4085,4100.0,4085.0,4085,255
2017-07-31,4000,4000.0,4000.0,4000,1
2017-08-07,3900,3900.0,3900.0,3900,3
2017-08-14,3800,3800.0,3800.0,3800,1
2017-08-21,3800,3800.0,3700.0,3700,34
2017-08-28,3630,3700.0,3560.0,3700,45
2017-09-11,3800,3800.0,3700.0,3700,71
2017-09-18,3700,3700.0,3695.0,3695,15
2017-09-25,3695,3695.0,3695.0,3695,2
2017-10-16,3500,3550.0,3500.0,3500,101
2017-10-23,3400,3450.0,3400.0,3450,68
2017-10-30,3450,3460.0,3450.0,3460,13
2017-11-06,3480,3480.0,3460.0,3460,42
2017-12-04,3460,3715.0,3205.0,3460,23
2017-12-18,3205,3205.0,3205.0,3205,1
2018-01-01,3205,3205.0,3205.0,3205,5
2018-01-08,3205,3205.0,3150.0,3150,106
2018-02-05,3000,3000.0,3000.0,3000,5
2018-02-12,3150,3150.0,3150.0,3150,128
2018-02-26,3100,3100.0,3100.0,3100,5
2018-03-05,3000,3000.0,3000.0,3000,56
2018-03-12,2900,2900.0,2900.0,2900,8
2018-03-19,2940,3010.0,2775.0,3010,32
2018-03-26,3235,3235.0,3235.0,3235,1
2018-04-02,3000,3000.0,3000.0,3000,15
2018-04-16,3000,3100.0,2800.0,2800,59
2018-04-23,2800,3100.0,2800.0,3100,138
2018-04-30,3100,3330.0,3100.0,3330,32
2018-05-14,3085,3085.0,3085.0,3085,100
2018-05-21,2980,2980.0,2980.0,2980,2
2018-06-11,2900,2900.0,2900.0,2900,19
2018-06-18,2900,2900.0,2900.0,2900,81
2018-07-02,2900,2900.0,2900.0,2900,10
2018-07-09,2900,2900.0,2900.0,2900,15
2018-07-16,2900,2900.0,2900.0,2900,134
2018-07-30,2900,2900.0,2900.0,2900,100
2018-08-06,2840,2840.0,2840.0,2840,50
2018-08-20,2695,2695.0,2695.0,2695,3
2018-09-10,2650,2650.0,2650.0,2650,50
2018-10-01,2595,2595.0,2595.0,2595,21
2018-10-08,2595,2595.0,2585.0,2595,30
2018-10-15,2595,2595.0,2595.0,2595,2
2018-10-22,2590,2590.0,2590.0,2590,1
2018-10-29,2550,2550.0,2550.0,2550,50
2018-11-12,2530,2530.0,2530.0,2530,4
2018-11-26,2500,2500.0,2500.0,2500,100
2018-12-17,2495,2500.0,2495.0,2500,3
2019-01-07,2495,2495.0,2495.0,2495,32
2019-02-04,2450,2450.0,2450.0,2450,1
2019-02-11,2450,2450.0,2450.0,2450,1
2019-03-11,2400,2400.0,2400.0,2400,2
2019-03-25,2400,2400.0,2400.0,2400,6
2019-04-01,2395,2395.0,2395.0,2395,10
2019-04-15,2395,2395.0,2395.0,2395,10
2019-05-13,2395,2395.0,2395.0,2395,1
