Ticker,URL_Ticker,Cours_Actuel,Variation_Cours,Volume_Titres,Volume__,Ouverture,Plus_Haut,Plus_Bas,Cloture_Veille,Beta_1_An,RSI,Capital_Echange,Valorisation,1_Semaine_Plus_Haut,1_Semaine_Plus_Bas,1_Semaine_Variation,1_Mois_Plus_Haut,1_Mois_Plus_Bas,1_Mois_Variation,1er_Janvier_Plus_Haut,1er_Janvier_Plus_Bas,1er_Janvier_Variation,1_An_Plus_Haut,1_An_Plus_Bas,1_An_Variation,3_Ans_Plus_Haut,3_Ans_Plus_Bas,3_Ans_Variation,5_Ans_Plus_Haut,5_Ans_Plus_Bas,5_Ans_Variation
NEIC,NEIC.ci,2145.0,"-0,23%",1499.0,3215355.0,2150.0,2150.0,2145.0,2150.0,-0.15,48.2,0.0001,27 383 M,2115.0,1960.0,0.07519999999999999,2115.0,1890.0,0.0779,2115.0,98000.0,0.7875,2115.0,55000.0,2.7965,2115.0,51500.0,2.1778,2115.0,25500.0,7.4117999999999995
